gene	len	ct	mu	sigma	region	fisher_real	fisher_sim
ZNF611	2202	0	203.340655363992	0.0236069799037587	reg2708	0.731542336858402	1
ZNF600	2169	0	203.340655363992	0.0236069799037587	reg2708	0.999981258161198	1
ZNF28	2275	1	203.340655363992	0.0236069799037587	reg2708	1	1
ZNF468	1741	1	203.340655363992	0.0236069799037587	reg2708	0.994644881739013	1
ZNF320	1742	0	203.340655363992	0.0236069799037587	reg2708	0.999919337333666	1
ZNF321P	702	0	203.340655363992	0.0236069799037587	reg2708	1	1
ZNF816	2719	0	203.340655363992	0.0236069799037587	reg2708	0.884464441223162	1
ERVV-1	1434	1	203.340655363992	0.0236069799037587	reg2708	0.985152181808441	1
ERVV-2	1608	1	203.340655363992	0.0236069799037587	reg2708	0.878045925120723	1
ZNF160	2630	0	203.340655363992	0.0236069799037587	reg2708	0.946119112668678	1
ZNF415	2274	0	203.340655363992	0.0236069799037587	reg2708	0.991188100485943	1
ZNF347	2531	0	203.340655363992	0.0236069799037587	reg2708	0.940499130318052	1
ZNF665	2037	0	203.340655363992	0.0236069799037587	reg2708	0.954975638311467	1
ZNF677	1979	0	203.340655363992	0.0236069799037587	reg2708	0.986652388932529	1
VN1R2	1188	0	203.340655363992	0.0236069799037587	reg2708	0.999303327423415	1
VN1R4	906	1	203.340655363992	0.0236069799037587	reg2708	0.114644384047994	1
BIRC8	711	0	203.340655363992	0.0236069799037587	reg2708	0.906422559438653	1
ZNF845	2913	1	203.340655363992	0.0236069799037587	reg2708	0.991773135858393	1
ZNF525	1686	0	203.340655363992	0.0236069799037587	reg2708	0.533926541446478	1
ZNF765	1613	1	203.340655363992	0.0236069799037587	reg2708	1	1
ZNF813	1988	1	203.340655363992	0.0236069799037587	reg2708	0.992753499170949	1
ZNF331	1392	0	258.351698507348	0.0236069799037587	reg2709	1	1
DPRX	576	0	258.351698507348	0.0236069799037587	reg2709	0.998041037150327	1
NLRP12	3207	0	258.351698507348	0.0236069799037587	reg2709	0.809920544941058	1
MYADM	969	1	258.351698507348	0.0236069799037587	reg2709	1	1
PRKCG	2137	0	258.351698507348	0.0236069799037587	reg2709	0.974393883416741	1
CACNG7	855	2	258.351698507348	0.0236069799037587	reg2709	0.996498030909381	1
CACNG8	1278	0	258.351698507348	0.0236069799037587	reg2709	1	1
CACNG6	783	1	258.351698507348	0.0236069799037587	reg2709	0.99989938844901	1
VSTM1	825	0	258.351698507348	0.0236069799037587	reg2709	0.999921559418742	1
TARM1	874	1	258.351698507348	0.0236069799037587	reg2709	0.999940995910631	1
OSCAR	998	0	258.351698507348	0.0236069799037587	reg2709	1	1
NDUFA3	463	0	258.351698507348	0.0236069799037587	reg2709	0.999982816847549	1
TFPT	762	1	258.351698507348	0.0236069799037587	reg2709	0.99999948819741	1
PRPF31	1500	0	258.351698507348	0.0236069799037587	reg2709	0.999999999731241	1
CNOT3	2646	1	258.351698507348	0.0236069799037587	reg2709	0.999995585863337	1
LENG1	795	1	258.351698507348	0.0236069799037587	reg2709	1	1
TMC4	2180	1	258.351698507348	0.0236069799037587	reg2709	0.999939936357922	1
MBOAT7	1493	0	258.351698507348	0.0236069799037587	reg2709	0.999998563147482	1
TSEN34	992	0	258.351698507348	0.0236069799037587	reg2709	1	1
RPS9	662	2	258.351698507348	0.0236069799037587	reg2709	1	1
LILRA6	2687	0	258.351698507348	0.0236069799037587	reg2709	0.999909685329432	1
LILRB3	2344	0	258.351698507348	0.0236069799037587	reg2709	0.999901897121984	1
LILRB5	2012	1	258.351698507348	0.0236069799037587	reg2709	0.449955187191211	1
LILRB2	1797	0	258.351698507348	0.0236069799037587	reg2709	0.99722720667037	1
LILRA3	1371	0	258.351698507348	0.0236069799037587	reg2709	0.987356001458007	1
LILRA5	986	0	258.351698507348	0.0236069799037587	reg2709	0.493188865307651	1
LILRA4	1500	2	258.351698507348	0.0236069799037587	reg2709	0.675125029867966	1
LAIR1	1035	0	258.351698507348	0.0236069799037587	reg2709	0.999999972091855	1
TTYH1	1621	1	258.351698507348	0.0236069799037587	reg2709	0.999999999916544	1
LENG8	3026	0	258.351698507348	0.0236069799037587	reg2709	0.994181526801454	1
LENG9	1506	0	258.351698507348	0.0236069799037587	reg2709	0.999927738909456	1
CDC42EP5	447	0	258.351698507348	0.0236069799037587	reg2709	0.999978921657801	1
LAIR2	475	0	224.796045749727	0.0236069799037587	reg2710	0.333577133710444	1
KIR3DX1	1098	0	224.796045749727	0.0236069799037587	reg2710	0.987482033016731	1
LILRA2	1452	0	224.796045749727	0.0236069799037587	reg2710	0.998556559144019	1
LILRB1	2176	0	224.796045749727	0.0236069799037587	reg2710	0.696523722905106	1
LILRA1	1470	1	224.796045749727	0.0236069799037587	reg2710	0.211659511025038	1
AC009892.10	201	0	224.796045749727	0.0236069799037587	reg2710	0.801410500361172	1
LILRB4	1350	0	224.796045749727	0.0236069799037587	reg2710	0.886592456208551	1
KIR2DL4	1234	0	224.796045749727	0.0236069799037587	reg2710	0.973992600748347	1
KIR3DL1	1737	0	224.796045749727	0.0236069799037587	reg2710	0.740359927256267	1
KIR3DL3	1233	0	224.796045749727	0.0236069799037587	reg2710	0.856665670819946	1
KIR2DL3	1409	0	224.796045749727	0.0236069799037587	reg2710	0.873052719208744	1
KIR2DL1	1125	0	224.796045749727	0.0236069799037587	reg2710	1	1
KIR3DL2	1368	0	224.796045749727	0.0236069799037587	reg2710	0.291360943213189	1
FCAR	935	0	224.796045749727	0.0236069799037587	reg2710	0.8416688916084	1
NCR1	915	0	224.796045749727	0.0236069799037587	reg2710	0.533651442379017	1
NLRP7	3198	0	224.796045749727	0.0236069799037587	reg2710	0.975040299894879	1
NLRP2	3278	1	224.796045749727	0.0236069799037587	reg2710	0.985627762020653	1
GP6	1863	0	224.796045749727	0.0236069799037587	reg2710	0.999976033900334	1
RDH13	996	0	224.796045749727	0.0236069799037587	reg2710	0.999999769757909	1
EPS8L1	2385	0	224.796045749727	0.0236069799037587	reg2710	0.996360940512105	1
PPP1R12C	2448	1	224.796045749727	0.0236069799037587	reg2710	1	1
TNNT1	964	0	224.796045749727	0.0236069799037587	reg2710	0.999999691925615	1
TNNI3	704	0	224.796045749727	0.0236069799037587	reg2710	0.999803862382671	1
DNAAF3	1896	2	224.796045749727	0.0236069799037587	reg2710	0.999999306822923	1
SYT5	1343	0	224.796045749727	0.0236069799037587	reg2710	0.860557977965884	1
PTPRH	3348	0	224.796045749727	0.0236069799037587	reg2710	0.99999794058804	1
TMEM86B	681	0	224.796045749727	0.0236069799037587	reg2710	1	1
AC010327.2	816	0	224.796045749727	0.0236069799037587	reg2710	0.99752152846796	1
PPP6R1	2646	0	224.796045749727	0.0236069799037587	reg2710	0.999967897674863	1
HSPBP1	1082	0	224.796045749727	0.0236069799037587	reg2710	0.999869477792248	1
BRSK1	2467	0	224.796045749727	0.0236069799037587	reg2710	0.965807266079812	1
TMEM150B	702	0	224.796045749727	0.0236069799037587	reg2710	1	1
SUV420H2	1389	1	224.796045749727	0.0236069799037587	reg2710	1	1
COX6B2	267	0	224.796045749727	0.0236069799037587	reg2710	1	1
FAM71E2	2769	0	224.796045749727	0.0236069799037587	reg2710	0.999999999999886	1
IL11	600	0	224.796045749727	0.0236069799037587	reg2710	0.857829622585172	1
TMEM190	534	0	224.796045749727	0.0236069799037587	reg2710	0.961370674758073	1
TMEM238	531	0	224.796045749727	0.0236069799037587	reg2710	1	1
RPL28	1155	0	224.796045749727	0.0236069799037587	reg2710	0.996465360106225	1
UBE2S	756	0	224.796045749727	0.0236069799037587	reg2710	1	1
SHISA7	1667	0	224.796045749727	0.0236069799037587	reg2710	0.999652831543937	1
ISOC2	666	0	224.796045749727	0.0236069799037587	reg2710	1	1
ZNF628	3180	1	224.796045749727	0.0236069799037587	reg2710	0.986512998059004	1
NAT14	833	0	224.796045749727	0.0236069799037587	reg2710	1	1
SSC5D	4793	1	217.794383836988	0.0236069799037587	reg2711	0.999824074161319	1
SBK2	1047	0	217.794383836988	0.0236069799037587	reg2711	0.999948526820271	1
SBK3	1519	0	217.794383836988	0.0236069799037587	reg2711	0.969407230222622	1
ZNF579	1689	0	217.794383836988	0.0236069799037587	reg2711	0.999991591220803	1
FIZ1	1606	0	217.794383836988	0.0236069799037587	reg2711	0.999988494413302	1
ZNF524	795	0	217.794383836988	0.0236069799037587	reg2711	0.999639428757008	1
ZNF865	3180	0	217.794383836988	0.0236069799037587	reg2711	0.999998851481109	1
ZNF784	1009	1	217.794383836988	0.0236069799037587	reg2711	0.996152960765601	1
ZNF580	519	0	217.794383836988	0.0236069799037587	reg2711	1	1
ZNF581	594	1	217.794383836988	0.0236069799037587	reg2711	0.993983277695034	1
CCDC106	843	0	217.794383836988	0.0236069799037587	reg2711	0.999714215468723	1
U2AF2	1428	0	217.794383836988	0.0236069799037587	reg2711	1	1
EPN1	2132	0	217.794383836988	0.0236069799037587	reg2711	0.990922838101678	1
NLRP9	3091	0	217.794383836988	0.0236069799037587	reg2711	0.997552284213418	1
RFPL4A	864	0	217.794383836988	0.0236069799037587	reg2711	0.98905746770447	1
RFPL4AL1	864	0	217.794383836988	0.0236069799037587	reg2711	0.999132456696677	1
NLRP11	3102	3	217.794383836988	0.0236069799037587	reg2711	0.996428442972893	1
NLRP4	3040	0	217.794383836988	0.0236069799037587	reg2711	0.405412396936427	1
NLRP13	3158	0	217.794383836988	0.0236069799037587	reg2711	0.442235156500264	1
NLRP8	3147	0	217.794383836988	0.0236069799037587	reg2711	0.958859485261925	1
NLRP5	3603	1	217.794383836988	0.0236069799037587	reg2711	0.998906444014108	1
ZNF787	1454	0	217.794383836988	0.0236069799037587	reg2711	0.999999999437341	1
ZNF444	985	1	217.794383836988	0.0236069799037587	reg2711	0.999999942084885	1
GALP	351	0	217.794383836988	0.0236069799037587	reg2711	0.56398895210878	1
ZSCAN5B	1488	0	217.794383836988	0.0236069799037587	reg2711	0.995838139283658	1
ZSCAN5C	1491	0	217.794383836988	0.0236069799037587	reg2711	0.649797559273031	1
ZSCAN5A	1524	0	217.794383836988	0.0236069799037587	reg2711	0.483746831940225	1
ZNF582	1635	0	217.794383836988	0.0236069799037587	reg2711	0.999999999899337	1
ZNF583	1710	0	217.794383836988	0.0236069799037587	reg2711	0.958553239552775	1
ZNF667	2348	0	217.794383836988	0.0236069799037587	reg2711	0.999698098320279	1
ZNF471	1881	0	155.792574072286	0.0236069799037587	reg2712	0.999749400701521	1
ZFP28	2759	0	155.792574072286	0.0236069799037587	reg2712	0.999999999999833	1
ZNF470	2233	0	155.792574072286	0.0236069799037587	reg2712	0.97988370896301	1
ZNF71	1470	0	155.792574072286	0.0236069799037587	reg2712	0.938014287487185	1
ZNF835	1614	2	155.792574072286	0.0236069799037587	reg2712	0.998364483884546	1
ZIM2	1595	0	155.792574072286	0.0236069799037587	reg2712	0.991719692300701	1
PEG3	4773	0	155.792574072286	0.0236069799037587	reg2712	0.956757244283455	1
USP29	2769	0	155.792574072286	0.0236069799037587	reg2712	0.997551805187108	1
ZIM3	1419	0	155.792574072286	0.0236069799037587	reg2712	0.944079423044221	1
DUXA	615	0	155.792574072286	0.0236069799037587	reg2712	0.996275319180833	1
ZNF264	2014	1	155.792574072286	0.0236069799037587	reg2712	0.99999862949953	1
AURKC	936	0	155.792574072286	0.0236069799037587	reg2712	1	1
ZNF805	1884	0	155.792574072286	0.0236069799037587	reg2712	0.998885678793931	1
ZNF460	1689	1	155.792574072286	0.0236069799037587	reg2712	0.99918650572685	1
ZNF543	1803	3	155.792574072286	0.0236069799037587	reg2712	0.988741239204548	1
ZNF304	2121	0	155.792574072286	0.0236069799037587	reg2712	0.999999999999998	1
TRAPPC2P1	423	0	155.792574072286	0.0236069799037587	reg2712	1	1
ZNF547	1236	1	155.792574072286	0.0236069799037587	reg2712	1	1
ZNF548	1795	1	155.792574072286	0.0236069799037587	reg2712	0.999942271008106	1
ZNF17	2010	0	155.792574072286	0.0236069799037587	reg2712	0.999999999999994	1
ZNF749	2337	1	155.792574072286	0.0236069799037587	reg2712	0.999991784087541	1
VN1R1	1062	0	155.792574072286	0.0236069799037587	reg2712	0.999999999237945	1
ZNF772	1515	0	155.792574072286	0.0236069799037587	reg2712	1	1
ZNF419	1749	0	109.194161136856	0.0236069799037587	reg2713	0.998421405117514	1
ZNF773	1421	0	109.194161136856	0.0236069799037587	reg2713	0.997134163541135	1
ZNF549	2039	0	109.194161136856	0.0236069799037587	reg2713	0.997267548547151	1
ZNF550	1397	0	109.194161136856	0.0236069799037587	reg2713	0.993742142176737	1
ZNF416	1785	0	109.194161136856	0.0236069799037587	reg2713	0.999698189758439	1
ZIK1	1464	1	109.194161136856	0.0236069799037587	reg2713	0.999976656996608	1
ZNF530	1826	0	109.194161136856	0.0236069799037587	reg2713	0.898818657110239	1
ZNF134	1385	0	109.194161136856	0.0236069799037587	reg2713	0.999650184141588	1
ZNF211	2079	0	109.194161136856	0.0236069799037587	reg2713	0.999091348496695	1
ZSCAN4	1302	0	109.194161136856	0.0236069799037587	reg2713	0.95531558077494	1
ZNF551	2033	0	109.194161136856	0.0236069799037587	reg2713	0.999999999857658	1
ZNF154	1314	0	109.194161136856	0.0236069799037587	reg2713	0.996472608624036	1
ZNF671	1605	1	109.194161136856	0.0236069799037587	reg2713	0.99999999637905	1
ZNF776	1582	0	109.194161136856	0.0236069799037587	reg2713	0.672473742601646	1
ZNF586	1583	1	109.194161136856	0.0236069799037587	reg2713	0.751973949131004	1
ZNF552	1301	0	109.194161136856	0.0236069799037587	reg2713	0.834467443974737	1
ZNF587B	2042	0	109.194161136856	0.0236069799037587	reg2713	0.452536868611682	1
ZNF587	1728	1	109.194161136856	0.0236069799037587	reg2713	0.999999998588494	1
ZNF814	3064	1	109.194161136856	0.0236069799037587	reg2713	0.891844579214864	1
ZNF417	1892	3	109.194161136856	0.0236069799037587	reg2713	0.999998114274823	1
ZNF418	2283	0	109.194161136856	0.0236069799037587	reg2713	0.762415584891702	1
ZNF256	1884	1	109.194161136856	0.0236069799037587	reg2713	0.992507101566046	1
C19orf18	648	0	109.194161136856	0.0236069799037587	reg2713	0.999989066558299	1
ZNF606	2591	0	109.194161136856	0.0236069799037587	reg2713	0.993355075959044	1
CTD-2368P22.1	1314	0	109.194161136856	0.0236069799037587	reg2713	0.998587540514382	1
ZSCAN1	1394	0	109.194161136856	0.0236069799037587	reg2713	0.499202762748261	1
ZNF135	2082	0	109.194161136856	0.0236069799037587	reg2713	0.848813685462717	1
ZSCAN18	1856	0	109.194161136856	0.0236069799037587	reg2713	0.99313664121035	1
ZNF329	1626	0	109.194161136856	0.0236069799037587	reg2713	0.996092723813266	1
ZNF274	1959	0	109.194161136856	0.0236069799037587	reg2713	0.999922930397669	1
ZNF544	2448	1	109.194161136856	0.0236069799037587	reg2713	0.999951646850248	1
ZNF8	3456	4	109.194161136856	0.0236069799037587	reg2713	0.999986287789591	1
ZSCAN22	1476	0	109.194161136856	0.0236069799037587	reg2713	0.999999990146014	1
A1BG	1575	1	109.194161136856	0.0236069799037587	reg2713	0.999999995435625	1
ZNF497	1626	0	109.194161136856	0.0236069799037587	reg2713	0.703886756135195	1
ZNF837	1596	0	109.194161136856	0.0236069799037587	reg2713	0.839880106621796	1
RPS5	678	0	109.194161136856	0.0236069799037587	reg2713	0.661188913085496	1
AC012313.1	951	1	109.194161136856	0.0236069799037587	reg2713	1	1
ZNF584	1455	1	109.194161136856	0.0236069799037587	reg2713	0.999999988385156	1
ZNF132	2121	0	109.194161136856	0.0236069799037587	reg2713	0.999152016714606	1
ZNF324B	1998	0	109.194161136856	0.0236069799037587	reg2713	0.998772581884647	1
ZNF324	1662	0	109.194161136856	0.0236069799037587	reg2713	0.999365178598765	1
ZNF446	1353	1	109.194161136856	0.0236069799037587	reg2713	0.999999974022128	1
SLC27A5	2073	2	109.194161136856	0.0236069799037587	reg2713	0.978548402516875	1
ZBTB45	1536	0	109.194161136856	0.0236069799037587	reg2713	0.970401258564065	1
TRIM28	2584	0	109.194161136856	0.0236069799037587	reg2713	0.999139019385518	1
CHMP2A	798	1	109.194161136856	0.0236069799037587	reg2713	1	1
UBE2M	638	0	109.194161136856	0.0236069799037587	reg2713	0.999987967553001	1
MZF1	2213	1	109.194161136856	0.0236069799037587	reg2713	0.999999706779608	1
FAM110C	966	0	267.553857795363	0.0236069799037587	reg251	0.99999999902501	1
SH3YL1	1185	1	267.553857795363	0.0236069799037587	reg251	0.999999999951896	1
ACP1	659	0	267.553857795363	0.0236069799037587	reg251	0.9931104186872	1
FAM150B	459	2	267.553857795363	0.0236069799037587	reg251	0.999835883315738	1
TMEM18	507	0	267.553857795363	0.0236069799037587	reg251	0.999895275397614	1
SNTG2	1620	0	267.553857795363	0.0236069799037587	reg251	0.988185051381614	1
TPO	3204	1	267.553857795363	0.0236069799037587	reg251	0.0982311896300189	1
PXDN	4562	1	267.553857795363	0.0236069799037587	reg251	0.632520275458518	1
MYT1L	3594	1	267.553857795363	0.0236069799037587	reg251	0.777518629211504	1
TSSC1	1776	1	229.942930896802	0.0236069799037587	reg252	0.999742553894519	1
TRAPPC12	2469	1	229.942930896802	0.0236069799037587	reg252	0.999986204322593	1
ADI1	871	0	269.985490141361	0.0236069799037587	reg254	1	1
RNASEH1	861	0	269.985490141361	0.0236069799037587	reg254	1	1
RPS7	642	0	269.985490141361	0.0236069799037587	reg254	1	1
COLEC11	989	0	269.985490141361	0.0236069799037587	reg254	0.953730555305433	1
ALLC	1176	0	269.985490141361	0.0236069799037587	reg254	0.951182578506028	1
DCDC2C	936	0	269.985490141361	0.0236069799037587	reg254	0.774202823114848	1
SOX11	1326	1	169.626760645532	0.0236069799037587	reg256	0.993858653421258	1
FLJ30594	480	0	169.626760645532	0.0236069799037587	reg256	0.924066665928773	1
CMPK2	1463	0	169.626760645532	0.0236069799037587	reg256	0.999999521517683	1
RSAD2	1253	0	132.988452268169	0.0236069799037587	reg257	0.999992612949419	1
RNF144A	939	0	132.988452268169	0.0236069799037587	reg257	0.99918403533258	1
ID2	405	0	113.018838210693	0.0236069799037587	reg258	1	1
KIDINS220	5467	1	113.018838210693	0.0236069799037587	reg258	0.999997508659373	1
MBOAT2	1640	1	113.267152206866	0.0236069799037587	reg259	0.999326505211986	1
ASAP2	3021	0	113.267152206866	0.0236069799037587	reg259	0.999995220150169	1
ITGB1BP1	627	0	113.267152206866	0.0236069799037587	reg259	1	1
CPSF3	2055	0	113.267152206866	0.0236069799037587	reg259	0.894086488558683	1
IAH1	753	0	113.267152206866	0.0236069799037587	reg259	1	1
ADAM17	2490	0	113.267152206866	0.0236069799037587	reg259	0.999999999971429	1
YWHAQ	738	0	113.267152206866	0.0236069799037587	reg259	1	1
TAF1B	1831	0	135.702103318825	0.0236069799037587	reg260	0.986545349474753	1
GRHL1	1877	0	135.702103318825	0.0236069799037587	reg260	0.965978562485799	1
KLF11	1539	0	135.702103318825	0.0236069799037587	reg260	0.99999999239366	1
CYS1	477	0	135.702103318825	0.0236069799037587	reg260	0.976771391722771	1
RRM2	1375	1	135.702103318825	0.0236069799037587	reg260	1	1
C2orf48	480	0	135.702103318825	0.0236069799037587	reg260	1	1
HPCAL1	671	0	135.702103318825	0.0236069799037587	reg260	0.997380563185422	1
ODC1	1386	1	135.702103318825	0.0236069799037587	reg260	0.907353960560279	1
NOL10	2127	0	135.702103318825	0.0236069799037587	reg260	0.999999999903821	1
ATP6V1C2	1284	0	135.702103318825	0.0236069799037587	reg260	0.999999944931341	1
PDIA6	1590	0	135.702103318825	0.0236069799037587	reg260	0.998871243843729	1
KCNF1	1485	0	143.809351049975	0.0236069799037587	reg261	0.914717142865273	1
C2orf50	489	0	143.809351049975	0.0236069799037587	reg261	0.996738758628538	1
PQLC3	692	0	143.809351049975	0.0236069799037587	reg261	0.989388031194091	1
ROCK2	4167	0	143.809351049975	0.0236069799037587	reg261	0.99924012491786	1
E2F6	858	0	143.809351049975	0.0236069799037587	reg261	0.997482865259274	1
GREB1	6202	1	143.809351049975	0.0236069799037587	reg261	0.877212980629513	1
NTSR2	1233	0	143.809351049975	0.0236069799037587	reg261	0.993629608828579	1
LPIN1	3019	0	143.809351049975	0.0236069799037587	reg261	0.781651081482007	1
TRIB2	1228	0	126.07741028262	0.0236069799037587	reg262	0.999575045754941	1
FAM84A	879	1	158.350731043747	0.0236069799037587	reg264	0.997154731657857	1
AC011897.1	450	0	158.350731043747	0.0236069799037587	reg264	1	1
NBAS	7192	0	138.863580999268	0.0236069799037587	reg265	0.77083281280154	1
DDX1	2223	1	138.863580999268	0.0236069799037587	reg265	0.999999970318399	1
MYCN	1395	0	138.863580999268	0.0236069799037587	reg265	0.954384046609548	1
FAM49A	972	0	136.108451422832	0.0236069799037587	reg267	0.999999958506559	1
RAD51AP2	3480	0	136.108451422832	0.0236069799037587	reg267	0.943077721465666	1
VSNL1	576	0	136.108451422832	0.0236069799037587	reg267	1	1
SMC6	3354	0	136.108451422832	0.0236069799037587	reg267	0.999947073256242	1
GEN1	2750	1	136.108451422832	0.0236069799037587	reg267	0.999999999930357	1
MSGN1	582	0	136.108451422832	0.0236069799037587	reg267	0.999506412178173	1
KCNS3	1476	0	152.456846363	0.0236069799037587	reg268	0.998988874610627	1
RDH14	1011	0	152.456846363	0.0236069799037587	reg268	1	1
NT5C1B-RDH14	2054	0	152.456846363	0.0236069799037587	reg268	0.999999928179013	1
NT5C1B	1943	0	152.456846363	0.0236069799037587	reg268	0.9999998456276	1
OSR1	801	0	137.524799121651	0.0236069799037587	reg269	0.312886541434225	1
TTC32	548	0	105.165888416261	0.0236069799037587	reg270	0.972047529720254	1
WDR35	3582	0	105.165888416261	0.0236069799037587	reg270	0.999990730963132	1
MATN3	1461	0	105.165888416261	0.0236069799037587	reg270	0.999438206795364	1
LAPTM4A	702	0	105.165888416261	0.0236069799037587	reg270	0.999992036036634	1
SDC1	1055	0	105.165888416261	0.0236069799037587	reg270	0.887697729446339	1
PUM2	3201	0	105.165888416261	0.0236069799037587	reg270	0.999979767395114	1
RHOB	591	0	105.165888416261	0.0236069799037587	reg270	0.86534212170292	1
HS1BP3	1497	0	105.165888416261	0.0236069799037587	reg270	0.999975094328104	1
GDF7	1353	0	105.165888416261	0.0236069799037587	reg270	0.996908343351483	1
C2orf43	1308	0	105.165888416261	0.0236069799037587	reg270	0.985361276493729	1
APOB	13775	0	105.165888416261	0.0236069799037587	reg270	0.0690437462683633	1
TDRD15	5805	0	105.165888416261	0.0236069799037587	reg270	0.621569807852701	1
KLHL29	2632	2	182.831213456716	0.0236069799037587	reg273	0.993716159216842	1
ATAD2B	4495	1	121.183088876769	0.0236069799037587	reg274	0.675756718942896	1
UBXN2A	780	0	121.183088876769	0.0236069799037587	reg274	1	1
MFSD2B	1519	0	121.183088876769	0.0236069799037587	reg274	1	1
C2orf44	2166	0	121.183088876769	0.0236069799037587	reg274	0.999759405548387	1
FKBP1B	372	0	121.183088876769	0.0236069799037587	reg274	1	1
TP53I3	1046	1	121.183088876769	0.0236069799037587	reg274	0.999999877168491	1
PFN4	390	0	121.183088876769	0.0236069799037587	reg274	1	1
FAM228B	1018	0	121.183088876769	0.0236069799037587	reg274	0.998618563272026	1
FAM228A	903	0	121.183088876769	0.0236069799037587	reg274	0.999612835477371	1
ITSN2	5222	1	121.183088876769	0.0236069799037587	reg274	0.5424146348655	1
NCOA1	4371	1	121.183088876769	0.0236069799037587	reg274	0.979550180485431	1
PTRHD1	423	0	127.937725568967	0.0236069799037587	reg275	0.969228573094972	1
CENPO	931	0	127.937725568967	0.0236069799037587	reg275	1	1
ADCY3	3581	1	127.937725568967	0.0236069799037587	reg275	0.985799967394328	1
DNAJC27	822	0	127.937725568967	0.0236069799037587	reg275	1	1
EFR3B	2499	0	127.937725568967	0.0236069799037587	reg275	0.825095440882764	1
POMC	804	0	127.937725568967	0.0236069799037587	reg275	0.951954140654606	1
DNMT3A	2864	0	127.937725568967	0.0236069799037587	reg275	0.66316488766033	1
DTNB	1905	0	127.937725568967	0.0236069799037587	reg275	0.999864653549542	1
ASXL2	4311	1	127.658956999894	0.0236069799037587	reg276	0.999999998021649	1
KIF3C	2382	0	127.658956999894	0.0236069799037587	reg276	0.736382235401575	1
RAB10	603	0	127.658956999894	0.0236069799037587	reg276	0.999984498448414	1
GAREML	2647	0	127.658956999894	0.0236069799037587	reg276	0.726109248595607	1
HADHA	2448	1	127.658956999894	0.0236069799037587	reg276	0.999999999994806	1
HADHB	1468	0	127.658956999894	0.0236069799037587	reg276	0.978066425774815	1
GPR113	3436	1	127.658956999894	0.0236069799037587	reg276	0.995685140606918	1
EPT1	1194	0	127.658956999894	0.0236069799037587	reg276	1	1
DRC1	2452	0	127.658956999894	0.0236069799037587	reg276	0.999905301829308	1
OTOF	6373	0	127.658956999894	0.0236069799037587	reg276	0.999088176954434	1
C2orf70	719	0	127.658956999894	0.0236069799037587	reg276	0.569078974863877	1
CIB4	558	0	127.658956999894	0.0236069799037587	reg276	0.973312206295841	1
KCNK3	1185	0	127.658956999894	0.0236069799037587	reg276	0.998910890636153	1
SLC35F6	1116	0	127.658956999894	0.0236069799037587	reg276	0.999999845119135	1
CENPA	423	0	135.427940945478	0.0236069799037587	reg277	1	1
DPYSL5	1695	0	135.427940945478	0.0236069799037587	reg277	0.425046865829646	1
MAPRE3	846	0	135.427940945478	0.0236069799037587	reg277	0.938569407514714	1
TMEM214	2262	0	135.427940945478	0.0236069799037587	reg277	0.972416906474769	1
AGBL5	2848	0	135.427940945478	0.0236069799037587	reg277	0.997709517325371	1
OST4	114	0	135.427940945478	0.0236069799037587	reg277	1	1
EMILIN1	3066	0	135.427940945478	0.0236069799037587	reg277	0.879475692835257	1
KHK	1032	0	135.427940945478	0.0236069799037587	reg277	0.3087084778395	1
CGREF1	1507	1	135.427940945478	0.0236069799037587	reg277	0.998256449236159	1
ABHD1	1218	0	135.427940945478	0.0236069799037587	reg277	0.786740706793761	1
PREB	1301	0	135.427940945478	0.0236069799037587	reg277	1	1
C2orf53	1239	0	135.427940945478	0.0236069799037587	reg277	0.99999995512174	1
TCF23	645	0	135.427940945478	0.0236069799037587	reg277	0.997461372976472	1
SLC5A6	1908	0	135.427940945478	0.0236069799037587	reg277	0.99990294371552	1
ATRAID	855	0	135.427940945478	0.0236069799037587	reg277	0.999198897918194	1
CAD	6846	0	135.427940945478	0.0236069799037587	reg277	0.999560090515439	1
SLC30A3	1325	0	135.427940945478	0.0236069799037587	reg277	0.857411785052857	1
DNAJC5G	577	0	135.427940945478	0.0236069799037587	reg277	1	1
TRIM54	1203	0	135.427940945478	0.0236069799037587	reg277	0.997751368959239	1
UCN	375	0	135.427940945478	0.0236069799037587	reg277	0.990632836476521	1
MPV17	994	0	135.427940945478	0.0236069799037587	reg277	0.991602822885331	1
GTF3C2	2897	0	135.427940945478	0.0236069799037587	reg277	0.999942720194574	1
EIF2B4	1666	0	135.427940945478	0.0236069799037587	reg277	0.999999998580436	1
SNX17	1413	0	135.427940945478	0.0236069799037587	reg277	0.949393839917466	1
ZNF513	1626	0	135.427940945478	0.0236069799037587	reg277	0.981895616247038	1
PPM1G	1641	0	135.427940945478	0.0236069799037587	reg277	0.989381400493682	1
NRBP1	1632	0	135.427940945478	0.0236069799037587	reg277	0.999458828491079	1
KRTCAP3	723	0	135.427940945478	0.0236069799037587	reg277	0.996700030592767	1
IFT172	5358	0	135.427940945478	0.0236069799037587	reg277	0.971390018316184	1
FNDC4	705	0	135.427940945478	0.0236069799037587	reg277	0.997808959712043	1
GCKR	2047	1	135.427940945478	0.0236069799037587	reg277	0.799083822911548	1
C2orf16	5955	1	135.427940945478	0.0236069799037587	reg277	0.999945960687134	1
ZNF512	1750	0	135.427940945478	0.0236069799037587	reg277	0.991949023522704	1
