name	ct	len	pval	p.adj	den
C12orf49	1	489	0.287608298831093	1	0.00204498977505112
PACSIN3	2	1106	0.287659337220908	1	0.00180831826401447
TMBIM4	1	293	0.287751220606034	1	0.00341296928327645
SRP19	1	249	0.287779304521111	1	0.00401606425702811
CTC-487M23.8	1	249	0.287779304521111	1	0.00401606425702811
YTHDC2	1	422	0.287898865176092	1	0.0023696682464455
KDM4A	1	498	0.288065474773307	1	0.00200803212851406
ZNF37BP	1	387	0.288116900557792	1	0.00258397932816537
STARD10	3	1508	0.288161220576608	1	0.0019893899204244
PIP5K1A	1	596	0.289038841597595	1	0.00167785234899329
LIPE-AS1	2	876	0.289157110261184	1	0.00228310502283105
PLEKHB2	1	663	0.289220533797083	1	0.00150829562594268
MDH1B	1	252	0.289323053878935	1	0.00396825396825397
FASTKD2	1	252	0.289323053878935	1	0.00396825396825397
PKIA	2	368	0.289419306945457	1	0.00543478260869565
RNF10	1	658	0.289463148432673	1	0.00151975683890578
PRSS23	2	685	0.289495159231172	1	0.00291970802919708
TPRG1	2	667	0.290062708420179	1	0.00299850074962519
RBFOX2	2	1161	0.290066285035373	1	0.00172265288544358
PGAM1	1	517	0.290298775908308	1	0.00193423597678917
RP11-773H22.4	1	456	0.290309231915219	1	0.00219298245614035
RAB8B	1	381	0.290516222089928	1	0.0026246719160105
BICD2	1	601	0.290699489520697	1	0.00166389351081531
ZNF813	1	299	0.290798185299883	1	0.00334448160535117
RP11-902B17.1	2	490	0.29099866793257	1	0.00408163265306122
DTNBP1	2	668	0.291127391252205	1	0.0029940119760479
PDGFRA	3	695	0.29134664143223	1	0.00431654676258993
ID3	1	451	0.291352304346576	1	0.00221729490022173
SLC39A1	2	711	0.29174812612128	1	0.00281293952180028
GIGYF2	2	909	0.291765013088575	1	0.0022002200220022
MTMR6	1	365	0.291830481078469	1	0.00273972602739726
C6orf57	1	330	0.291899183293819	1	0.00303030303030303
TATDN1	1	405	0.291977515186785	1	0.00246913580246914
NDUFB9	1	405	0.291977515186785	1	0.00246913580246914
ATP6AP2	1	495	0.292425815035847	1	0.00202020202020202
STK33	1	471	0.292581945368357	1	0.00212314225053079
SLC35G2	1	448	0.293046565626744	1	0.00223214285714286
FFAR4	1	339	0.293123242495837	1	0.00294985250737463
MIF4GD	1	908	0.293412835692046	1	0.00110132158590308
RP11-649A18.12	1	908	0.293412835692046	1	0.00110132158590308
TST	1	691	0.29343708893052	1	0.00144717800289436
CBX3P4	2	537	0.293601573728305	1	0.0037243947858473
CREB3L1	1	607	0.293708785842357	1	0.00164744645799012
EIF4G1	2	1021	0.293773058931115	1	0.0019588638589618
MAPT	1	598	0.293855582332072	1	0.00167224080267559
RP4-605O3.4	1	567	0.293977837908917	1	0.0017636684303351
CHTOP	1	462	0.294012347054548	1	0.00216450216450216
RP1-178F15.5	1	462	0.294012347054548	1	0.00216450216450216
RP1-178F15.4	1	462	0.294012347054548	1	0.00216450216450216
PRELID2	1	340	0.294231139285087	1	0.00294117647058824
RP5-991G20.1	1	276	0.294259230436264	1	0.0036231884057971
TMX2	1	480	0.294392828289419	1	0.00208333333333333
MED19	1	480	0.294392828289419	1	0.00208333333333333
TMX2-CTNND1	1	480	0.294392828289419	1	0.00208333333333333
HMGB3	1	359	0.294413371845066	1	0.00278551532033426
GMEB1	1	786	0.29448086526752	1	0.00127226463104326
CTC-241N9.1	1	479	0.294652751500331	1	0.00208768267223382
C5orf45	1	479	0.294652751500331	1	0.00208768267223382
RNASE11	1	314	0.294924345510392	1	0.00318471337579618
ZC3H12D	1	411	0.2949786555314	1	0.0024330900243309
GTPBP10	1	259	0.295144629817575	1	0.00386100386100386
MEF2BNB-MEF2B	1	574	0.295162489060109	1	0.00174216027874564
RFXANK	1	574	0.295162489060109	1	0.00174216027874564
CHRNA7	1	533	0.295266890045599	1	0.00187617260787992
DRG1	1	450	0.295369808840682	1	0.00222222222222222
KIAA0586	2	565	0.295430303948103	1	0.00353982300884956
TIMM9	2	565	0.295430303948103	1	0.00353982300884956
AC003991.3	1	343	0.295496194990372	1	0.00291545189504373
CTB-118N6.2	1	277	0.295659941636929	1	0.0036101083032491
IPO13	1	506	0.295729345050099	1	0.00197628458498024
RP11-7O11.3	1	506	0.295729345050099	1	0.00197628458498024
C19orf57	1	586	0.295952692526124	1	0.00170648464163823
TAOK3	1	412	0.29597132023894	1	0.00242718446601942
GIT1	1	903	0.296002186698341	1	0.00110741971207087
CLTA	1	436	0.296020122566777	1	0.00229357798165138
RPLP1	1	272	0.296124723667113	1	0.00367647058823529
EML6	2	635	0.29617517367607	1	0.0031496062992126
BEND6	2	793	0.296429352231398	1	0.00252206809583859
NDFIP1	1	425	0.296485956857408	1	0.00235294117647059
TM9SF4	1	621	0.296752397918754	1	0.00161030595813205
HBEGF	1	528	0.296824531745861	1	0.00189393939393939
RP11-441O15.3	1	531	0.296876290749353	1	0.00188323917137476
GOT1	1	531	0.296876290749353	1	0.00188323917137476
LINC00339	1	497	0.29702936543592	1	0.00201207243460765
RP1-224A6.3	1	497	0.29702936543592	1	0.00201207243460765
VPS41	1	456	0.297061465393998	1	0.00219298245614035
PLD1	2	709	0.29706601658612	1	0.00282087447108604
C15orf39	2	1377	0.297201039487969	1	0.00145243282498184
PDXK	1	754	0.297245580007972	1	0.0013262599469496
SENP1	1	428	0.297387320603624	1	0.00233644859813084
RP11-43F13.4	1	468	0.297616765425338	1	0.00213675213675214
EMP3	2	1200	0.297807458853263	1	0.00166666666666667
STEAP2-AS1	2	387	0.297850029756068	1	0.00516795865633075
STEAP2	2	387	0.297850029756068	1	0.00516795865633075
ATF4	2	914	0.297868052999749	1	0.00218818380743982
ELL3	1	452	0.298065084893868	1	0.00221238938053097
VTI1A	1	407	0.298115085542428	1	0.00245700245700246
ZDHHC6	1	407	0.298115085542428	1	0.00245700245700246
FAM65A	1	926	0.298193090578511	1	0.00107991360691145
MADD	1	666	0.298368210911327	1	0.0015015015015015
TMEM33	2	525	0.298489947537708	1	0.00380952380952381
ATP6V1G1	1	363	0.2986188068658	1	0.00275482093663912
FKBP1B	1	528	0.298644371831096	1	0.00189393939393939
ZNF451	1	306	0.298645995729778	1	0.00326797385620915
FOXL1	1	356	0.299294570321181	1	0.00280898876404494
ZNF823	1	703	0.299439012459386	1	0.00142247510668563
MYLK	1	394	0.299630351082586	1	0.00253807106598985
EYA2	2	705	0.299676742046452	1	0.00283687943262411
RELL1	3	849	0.299756186078981	1	0.00353356890459364
CTC-236F12.4	1	405	0.299758330108208	1	0.00246913580246914
AL135998.1	1	572	0.299781407654075	1	0.00174825174825175
GCN1L1	1	685	0.299920126201523	1	0.00145985401459854
PSMD8	1	414	0.299981665249019	1	0.00241545893719807
RP11-549L6.3	1	287	0.30012577887849	1	0.00348432055749129
SPICE1	1	403	0.300420605091245	1	0.00248138957816377
WTAP	2	766	0.300485166531894	1	0.00261096605744125
DDX60L	2	540	0.30049432787387	1	0.0037037037037037
PPP2R2B	2	504	0.300751045280651	1	0.00396825396825397
C1orf35	2	652	0.300760271346879	1	0.00306748466257669
RNU1-108P	1	526	0.301079762132683	1	0.00190114068441065
PARS2	1	457	0.301313103599322	1	0.00218818380743982
HDAC7	3	1327	0.301925921836536	1	0.00226073850791258
MAST2	1	530	0.302025599028395	1	0.00188679245283019
RP11-84G21.1	2	565	0.302207495286257	1	0.00353982300884956
PPP1R12A	2	565	0.302207495286257	1	0.00353982300884956
PPP1R9B	1	724	0.302250076817811	1	0.00138121546961326
LRP4-AS1	1	507	0.302276452717193	1	0.0019723865877712
ATP1A3	1	625	0.302321439923867	1	0.0016
IMP3	2	1101	0.302436306596991	1	0.00181653042688465
PMS2P3	1	571	0.302506993884023	1	0.00175131348511384
APOC3	1	563	0.302556205057113	1	0.00177619893428064
TINAGL1	1	718	0.302661924887685	1	0.00139275766016713
MEGF9	1	411	0.302695187606448	1	0.0024330900243309
PYY2	1	456	0.302889786158437	1	0.00219298245614035
PARP2	2	688	0.303355457809243	1	0.00290697674418605
RPPH1	2	688	0.303355457809243	1	0.00290697674418605
RRN3P3	1	433	0.303424192888588	1	0.0023094688221709
SMG1P1	1	433	0.303424192888588	1	0.0023094688221709
DPP3	1	647	0.30346547946299	1	0.00154559505409583
RP11-61L19.2	1	307	0.303497340010502	1	0.00325732899022801
CTD-2537I9.12	1	390	0.303565113652515	1	0.00256410256410256
EPN1	1	390	0.303565113652515	1	0.00256410256410256
TBC1D17	2	1192	0.304050061779812	1	0.00167785234899329
TTC29	1	257	0.304663561095143	1	0.00389105058365759
ASPHD1	1	820	0.30470867204412	1	0.00121951219512195
SEZ6L2	1	820	0.30470867204412	1	0.00121951219512195
CCDC151	1	546	0.304713669470254	1	0.00183150183150183
SLC37A4	1	666	0.304782164814319	1	0.0015015015015015
CHRNB4	1	493	0.304793606357251	1	0.00202839756592292
AIFM2	1	411	0.304851242943124	1	0.0024330900243309
PPIL3	1	391	0.304993584171933	1	0.00255754475703325
NIF3L1	1	391	0.304993584171933	1	0.00255754475703325
MED13L	3	840	0.305309642672601	1	0.00357142857142857
WDR65	1	625	0.305380142793714	1	0.0016
CHST7	1	431	0.305406129994273	1	0.00232018561484919
MAD1L1	1	507	0.305458757121942	1	0.0019723865877712
NUS1	1	242	0.305487362662525	1	0.00413223140495868
THAP11	1	699	0.305732468728986	1	0.00143061516452074
COX14	1	584	0.305733460794093	1	0.00171232876712329
OXSR1	2	677	0.305798956127212	1	0.00295420974889217
ERLEC1	1	442	0.305900593941574	1	0.00226244343891403
C19orf81	2	714	0.305951071552368	1	0.00280112044817927
ABRACL	2	754	0.306018914260958	1	0.0026525198938992
ADAMTS15	1	315	0.306023882297903	1	0.00317460317460317
SMARCA4	1	805	0.306345744075983	1	0.00124223602484472
SLC41A2	2	710	0.306409736221606	1	0.0028169014084507
ERCC1	2	1359	0.306421444243802	1	0.00147167034584253
SBNO1	1	677	0.306449551206808	1	0.00147710487444609
LEPRE1	1	527	0.306590781911427	1	0.00189753320683112
RP11-466F5.6	1	379	0.306596052092727	1	0.00263852242744063
ALDH9A1	1	379	0.306596052092727	1	0.00263852242744063
PRDM8	1	190	0.30661208652655	1	0.00526315789473684
RP11-607P23.1	1	568	0.306632696366777	1	0.00176056338028169
RP11-1277A3.3	1	621	0.306642390195984	1	0.00161030595813205
FAM193B	1	621	0.306642390195984	1	0.00161030595813205
BUB3	1	338	0.306805016731293	1	0.0029585798816568
AASS	1	248	0.306913829511245	1	0.00403225806451613
CENPV	1	683	0.306975273585587	1	0.00146412884333821
RP11-293M10.5	1	578	0.307091349944426	1	0.00173010380622837
FXYD6	1	456	0.307352067801526	1	0.00219298245614035
RP11-465L10.10	1	492	0.307601279808218	1	0.00203252032520325
CA8	1	320	0.307748236692462	1	0.003125
CISH	1	445	0.308601135848462	1	0.00224719101123596
C5orf15	1	459	0.308642265425703	1	0.00217864923747277
DPY19L1	2	723	0.30867071594346	1	0.00276625172890733
CAT	1	458	0.308768782035912	1	0.00218340611353712
WIPF2	1	624	0.308899267195789	1	0.0016025641025641
KIF3C	1	553	0.308928389727182	1	0.00180831826401447
C21orf119	1	377	0.308969942847886	1	0.0026525198938992
URB1	1	377	0.308969942847886	1	0.0026525198938992
ZNF44	1	461	0.30900155142744	1	0.00216919739696312
ABCC11	1	394	0.309047402748094	1	0.00253807106598985
C1orf204	2	673	0.309152546657647	1	0.00297176820208024
ZDHHC1	1	784	0.309265637165514	1	0.00127551020408163
IFI27L2	1	534	0.30930522890467	1	0.00187265917602996
CRKL	1	801	0.309406627436609	1	0.00124843945068664
RNF216P1	1	603	0.30965780905622	1	0.00165837479270315
HIST3H2A	2	676	0.309923651747837	1	0.0029585798816568
RP11-196G11.4	1	453	0.309936921122381	1	0.0022075055187638
NCOR1	2	937	0.310002347964688	1	0.00213447171824973
TRMT61B	1	315	0.310139988401035	1	0.00317460317460317
NDUFB11	1	551	0.311073814862226	1	0.00181488203266788
RBM10	1	551	0.311073814862226	1	0.00181488203266788
RNF34	1	554	0.311263890744517	1	0.00180505415162455
MOCS1	1	445	0.311527241044445	1	0.00224719101123596
RP11-1275H24.2	1	779	0.311621670783443	1	0.00128369704749679
STAT6	1	785	0.311633375965581	1	0.00127388535031847
C1orf50	1	536	0.311709205302147	1	0.00186567164179104
HOMER2	1	448	0.311823802970162	1	0.00223214285714286
FTL	1	578	0.311850103804507	1	0.00173010380622837
RP11-573D15.8	1	443	0.311913444934363	1	0.00225733634311512
RNU4-2	1	560	0.311928455652738	1	0.00178571428571429
ZNF197-AS1	1	408	0.311939782487126	1	0.00245098039215686
ZNF197	1	408	0.311939782487126	1	0.00245098039215686
SYVN1	1	625	0.312019501721193	1	0.0016
AACS	1	668	0.312022302551187	1	0.00149700598802395
RP11-848P1.5	1	718	0.31212742724184	1	0.00139275766016713
ARL2	1	720	0.31222517341242	1	0.00138888888888889
RP11-399J13.3	1	720	0.31222517341242	1	0.00138888888888889
GRID2	2	405	0.312640570550266	1	0.00493827160493827
CRTC3	2	925	0.312705728160519	1	0.00216216216216216
SSBP3	2	902	0.312813490039395	1	0.00221729490022173
RP11-727A23.5	2	462	0.312819819949238	1	0.00432900432900433
SLC6A9	1	604	0.313026993155659	1	0.00165562913907285
FAM131A	1	514	0.313053593248409	1	0.00194552529182879
ADK	2	921	0.313189315989462	1	0.00217155266015201
METAP2	1	348	0.313231840544033	1	0.0028735632183908
FOXJ2	1	485	0.313294232732447	1	0.00206185567010309
RP11-293M10.4	1	605	0.313373330288835	1	0.00165289256198347
ADAM15	1	723	0.313391342569001	1	0.00138312586445367
WDR7	1	445	0.313681755289154	1	0.00224719101123596
NEAT1	1	728	0.314054498364358	1	0.00137362637362637
GOLGA8A	2	614	0.31405866440266	1	0.00325732899022801
NINL	1	555	0.314541279780276	1	0.0018018018018018
PIGN	2	451	0.314578346305864	1	0.00443458980044346
SOCS3	1	741	0.314864815598808	1	0.00134952766531714
RP11-806H10.4	1	741	0.314864815598808	1	0.00134952766531714
METTL13	1	322	0.314932830874866	1	0.0031055900621118
MBNL3	2	853	0.31494747459109	1	0.00234466588511137
ZDHHC2	2	952	0.315083612718547	1	0.00210084033613445
FBXL20	2	1051	0.315173783856359	1	0.00190294957183635
ACBD4	2	1142	0.315254153817928	1	0.00175131348511384
CAPG	1	594	0.315268240238947	1	0.00168350168350168
AKT1S1	2	1251	0.315580679330498	1	0.00159872102318145
PSAP	1	492	0.315903532702891	1	0.00203252032520325
AP000688.11	1	400	0.316444624551277	1	0.0025
SETD4	1	400	0.316444624551277	1	0.0025
MPPE1	2	632	0.316493485053865	1	0.00316455696202532
LIMK1	1	940	0.31659698647808	1	0.00106382978723404
ANKRD31	1	332	0.316832001107961	1	0.00301204819277108
RP13-890H12.2	1	925	0.316867184521936	1	0.00108108108108108
AC005682.5	2	622	0.316971553862914	1	0.00321543408360129
DHCR24	2	811	0.31705292205477	1	0.00246609124537608
SOAT1	1	459	0.31710573737496	1	0.00217864923747277
YARS2	1	437	0.31712098528317	1	0.0022883295194508
MRFAP1	1	329	0.317184957368029	1	0.00303951367781155
TBC1D19	1	270	0.317273502446243	1	0.0037037037037037
RP11-797M17.1	3	832	0.317609267235121	1	0.00360576923076923
ARID3B	1	548	0.31765936308695	1	0.00182481751824818
RP11-271C24.2	1	418	0.317838186953483	1	0.00239234449760766
FKBP7	1	279	0.317969291370199	1	0.003584229390681
AC068831.6	1	409	0.318250504601994	1	0.00244498777506112
RCCD1	1	409	0.318250504601994	1	0.00244498777506112
SNHG17	1	339	0.318252055805475	1	0.00294985250737463
SH3KBP1	2	1068	0.318302365323214	1	0.00187265917602996
RP1-65J11.1	1	436	0.318359620995183	1	0.00229357798165138
ARHGAP26	3	1032	0.318531911485516	1	0.00290697674418605
XRCC6BP1	1	446	0.318710139970473	1	0.00224215246636771
KCNG1	1	429	0.318849872277529	1	0.00233100233100233
ACSF2	1	698	0.319052582200849	1	0.00143266475644699
IL5	1	536	0.319093191205919	1	0.00186567164179104
HUNK	1	395	0.319243303940373	1	0.00253164556962025
LRP8	1	519	0.319291018079871	1	0.00192678227360308
DUSP2	1	645	0.319381334429574	1	0.00155038759689922
AMN	2	991	0.319540111227677	1	0.00201816347124117
SLC31A1	1	341	0.319634369560321	1	0.00293255131964809
ACVR1B	1	580	0.319820216758803	1	0.00172413793103448
RADIL	1	413	0.319984252068552	1	0.00242130750605327
NF1	1	725	0.320094920046983	1	0.00137931034482759
MIR4733	1	725	0.320094920046983	1	0.00137931034482759
PRKCG	1	608	0.320492297895589	1	0.00164473684210526
SUPT5H	1	831	0.320599732617863	1	0.00120336943441637
EML3	1	688	0.320726679909136	1	0.00145348837209302
RNF20	1	272	0.320776915954781	1	0.00367647058823529
ACBD3	1	616	0.320819297596803	1	0.00162337662337662
RIMS1	2	356	0.321324909831614	1	0.00561797752808989
CLTCL1	1	686	0.321459380897671	1	0.00145772594752187
SMIM7	1	662	0.321482182087934	1	0.00151057401812689
CTC-429P9.4	1	662	0.321482182087934	1	0.00151057401812689
TMEM38A	1	662	0.321482182087934	1	0.00151057401812689
RP3-483K16.4	1	298	0.321512654464227	1	0.00335570469798658
BATF3	2	813	0.321559063655944	1	0.002460024600246
CNTRL	2	779	0.321644011058235	1	0.00256739409499358
NRARP	1	800	0.321662609219242	1	0.00125
FAM53C	2	829	0.321743096481771	1	0.00241254523522316
CDC25C	2	829	0.321743096481771	1	0.00241254523522316
CRISPLD2	1	538	0.321884509515843	1	0.00185873605947955
MRPL46	1	458	0.322048092195505	1	0.00218340611353712
RFWD2	3	665	0.322770044407088	1	0.00451127819548872
RP11-195C7.1	3	665	0.322770044407088	1	0.00451127819548872
CEBPA-AS1	1	615	0.322820894522908	1	0.0016260162601626
AC008738.1	1	615	0.322820894522908	1	0.0016260162601626
CEBPA	1	615	0.322820894522908	1	0.0016260162601626
AC008753.6	1	695	0.322878028965901	1	0.00143884892086331
ZNF100	1	381	0.323194148586354	1	0.0026246719160105
EIF4A1	1	717	0.323194773671611	1	0.00139470013947001
ZNF136	1	418	0.323767957921366	1	0.00239234449760766
ISPD	3	859	0.323854142383029	1	0.00349243306169965
MPST	1	750	0.323947343047509	1	0.00133333333333333
PAPD4	1	419	0.323988795924437	1	0.00238663484486874
PELI3	1	733	0.324084329177037	1	0.00136425648021828
NEFM	1	266	0.324229869746245	1	0.0037593984962406
RP11-705C15.2	1	437	0.324506694835253	1	0.0022883295194508
LINC00327	1	405	0.324613823693062	1	0.00246913580246914
LUZP1	2	887	0.324654138342026	1	0.00225479143179256
AGPAT3	1	819	0.324716386457836	1	0.00122100122100122
SLC35E4	1	672	0.324805442940697	1	0.00148809523809524
MZT1	2	580	0.32491394340751	1	0.00344827586206897
BORA	2	580	0.32491394340751	1	0.00344827586206897
PDCD6IP	1	348	0.325044222118938	1	0.0028735632183908
HMHA1	1	1208	0.325203436276951	1	0.000827814569536424
GTF3C1	1	538	0.325281359153282	1	0.00185873605947955
SZT2	1	623	0.325507668621486	1	0.00160513643659711
TTLL4	1	592	0.325600861576341	1	0.00168918918918919
RHOC	1	672	0.325670921909142	1	0.00148809523809524
COL14A1	1	353	0.325694445098761	1	0.0028328611898017
KLHDC4	1	447	0.325754800893838	1	0.00223713646532438
SLC12A6	2	793	0.325771475467015	1	0.00252206809583859
ACAA2	1	605	0.326020064365198	1	0.00165289256198347
SCAMP5	2	1145	0.326474008364947	1	0.00174672489082969
TMEM59	1	412	0.326596455423494	1	0.00242718446601942
TCEANC2	1	412	0.326596455423494	1	0.00242718446601942
MIR4781	1	412	0.326596455423494	1	0.00242718446601942
ARL1	2	388	0.326660814557696	1	0.00515463917525773
CCNI	2	829	0.326861199705804	1	0.00241254523522316
CLGN	2	689	0.327061148789351	1	0.00290275761973875
PSMC5	1	425	0.32709081709639	1	0.00235294117647059
FTSJ3	1	425	0.32709081709639	1	0.00235294117647059
ISOC2	1	493	0.327203516603194	1	0.00202839756592292
GLT8D2	1	550	0.327294177801027	1	0.00181818181818182
HCFC2	1	550	0.327294177801027	1	0.00181818181818182
PWWP2AP1	1	283	0.327664007338784	1	0.00353356890459364
MPHOSPH10	1	343	0.327828073378139	1	0.00291545189504373
MCEE	1	343	0.327828073378139	1	0.00291545189504373
KIF3A	1	425	0.328059021855393	1	0.00235294117647059
SCARNA18	1	627	0.328091624112599	1	0.00159489633173844
CAPZB	1	937	0.328577020518888	1	0.00106723585912487
ADIPOR1	1	525	0.32858390363501	1	0.0019047619047619
CCDC58	1	476	0.328674420778002	1	0.00210084033613445
HIST1H2AD	1	577	0.328737511280947	1	0.00173310225303293
URI1	2	657	0.329434125990472	1	0.0030441400304414
RWDD1	1	370	0.329617941596143	1	0.0027027027027027
AP006216.10	1	350	0.329876809886573	1	0.00285714285714286
BUD13	1	350	0.329876809886573	1	0.00285714285714286
MDM4	1	596	0.330253054171264	1	0.00167785234899329
ATP6V1C2	1	581	0.330257478397834	1	0.00172117039586919
PTCHD3	1	438	0.330433294521183	1	0.00228310502283105
AP000892.4	1	383	0.330540285408704	1	0.00261096605744125
C16orf95	1	555	0.330816754152504	1	0.0018018018018018
RP11-178L8.7	1	555	0.330816754152504	1	0.0018018018018018
LGI4	1	619	0.330865043412711	1	0.00161550888529887
DNAJC15	1	271	0.330889759857662	1	0.003690036900369
RELN	2	454	0.331121568475944	1	0.00440528634361234
RP11-38M8.1	1	328	0.331224023650444	1	0.00304878048780488
RAC1	1	807	0.331381631344308	1	0.00123915737298637
MIR4754	1	286	0.331448319834588	1	0.0034965034965035
RPS5	1	286	0.331448319834588	1	0.0034965034965035
FAT3	1	321	0.331451450684946	1	0.00311526479750779
NDUFA9	1	360	0.33153866975776	1	0.00277777777777778
AKAP3	1	360	0.33153866975776	1	0.00277777777777778
ZMYND8	2	1003	0.331627595998077	1	0.00199401794616152
UAP1	2	725	0.331714611249664	1	0.00275862068965517
RP11-359K18.3	2	725	0.331714611249664	1	0.00275862068965517
PBLD	1	406	0.33198756419803	1	0.00246305418719212
DENND4C	2	778	0.332327609933092	1	0.0025706940874036
OCIAD1	1	361	0.33240535234221	1	0.00277008310249307
RPAP3	1	472	0.332598360965535	1	0.00211864406779661
ACOXL	1	466	0.332703033298731	1	0.00214592274678112
RP11-864I4.4	1	722	0.332734996807635	1	0.00138504155124654
FANCB	1	422	0.332943090518312	1	0.0023696682464455
MOSPD2	1	422	0.332943090518312	1	0.0023696682464455
DSCR9	1	490	0.333004606766993	1	0.00204081632653061
COCH	2	798	0.333086766028641	1	0.0025062656641604
ZBTB24	1	689	0.333187113707986	1	0.00145137880986938
RP11-373N22.3	1	296	0.333305383486761	1	0.00337837837837838
MCM3	1	398	0.333504366067472	1	0.00251256281407035
C3orf18	1	653	0.333530129114459	1	0.00153139356814701
SLC22A5	2	967	0.333661087178936	1	0.00206825232678387
PEG10	1	428	0.333714205615226	1	0.00233644859813084
DNAH10	1	480	0.333915779228628	1	0.00208333333333333
CDCA4	1	753	0.333935855056245	1	0.00132802124833997
RP11-16E12.1	1	698	0.334051069781832	1	0.00143266475644699
ACAD10	1	534	0.334249419717848	1	0.00187265917602996
TFIP11	1	343	0.334643797375067	1	0.00291545189504373
RPRD2	1	698	0.334644981048993	1	0.00143266475644699
UBTF	2	1161	0.334766692340639	1	0.00172265288544358
ACTR1A	2	997	0.33498653239206	1	0.00200601805416249
SIK3	2	847	0.335305983399652	1	0.00236127508854782
B4GALT7	1	691	0.335359460237503	1	0.00144717800289436
KCNC1	1	608	0.335507156110159	1	0.00164473684210526
CLDN12	1	403	0.33565616020402	1	0.00248138957816377
CTB-13L3.1	1	403	0.33565616020402	1	0.00248138957816377
BRAP	1	571	0.335890567807549	1	0.00175131348511384
C9orf72	2	585	0.336102262396369	1	0.00341880341880342
EPS8L1	3	1334	0.336353523867744	1	0.00224887556221889
ERCC8	1	344	0.336518345499206	1	0.00290697674418605
JUND	1	1052	0.337007137608586	1	0.000950570342205323
ADAM22	1	309	0.337060217790196	1	0.00323624595469256
COTL1	2	1170	0.337254254656225	1	0.00170940170940171
CIAO1	1	634	0.338031994818617	1	0.00157728706624606
ANKRD42	2	500	0.338143810279607	1	0.004
ZNF638	3	1042	0.338630160259393	1	0.00287907869481766
ABI1	2	766	0.33881269635624	1	0.00261096605744125
TCAIM	2	650	0.338953576678258	1	0.00307692307692308
ZNRF1	2	1002	0.339508018177327	1	0.00199600798403194
ADPGK-AS1	2	573	0.339877573794878	1	0.00349040139616056
ADPGK	2	573	0.339877573794878	1	0.00349040139616056
HIPK3	3	978	0.340001859111196	1	0.00306748466257669
SPTAN1	1	866	0.340485858454678	1	0.00115473441108545
RP11-216B9.6	1	866	0.340485858454678	1	0.00115473441108545
BBS7	1	269	0.340540195495846	1	0.00371747211895911
RP11-63B13.1	1	269	0.340540195495846	1	0.00371747211895911
PGGT1B	1	282	0.340544792144603	1	0.00354609929078014
CTC-428G20.6	1	282	0.340544792144603	1	0.00354609929078014
KCNB2	2	615	0.340569638556646	1	0.0032520325203252
RP11-474N24.6	1	424	0.340586048385775	1	0.00235849056603774
IPMKP1	1	259	0.340836981064411	1	0.00386100386100386
SERTAD4-AS1	2	616	0.341013023692575	1	0.00324675324675325
GRHL3	1	669	0.341045166568462	1	0.00149476831091181
URB2	2	854	0.341093655293662	1	0.00234192037470726
TAF5L	2	854	0.341093655293662	1	0.00234192037470726
ALKBH1	1	253	0.341150421019241	1	0.00395256916996047
SLIRP	1	253	0.341150421019241	1	0.00395256916996047
RP11-231D20.2	1	503	0.341434725943858	1	0.00198807157057654
AXL	1	981	0.3414589710722	1	0.00101936799184506
NFKB1	2	834	0.341511009718214	1	0.00239808153477218
AF213884.2	2	834	0.341511009718214	1	0.00239808153477218
DLEU1	2	741	0.341529313169594	1	0.00269905533063428
PPAPDC1B	1	560	0.341576117341896	1	0.00178571428571429
IFIT5	2	502	0.341809828401053	1	0.00398406374501992
C17orf100	1	422	0.341840622512837	1	0.0023696682464455
MED31	1	422	0.341840622512837	1	0.0023696682464455
AC004706.1	1	422	0.341840622512837	1	0.0023696682464455
RAD50	1	572	0.34188698178201	1	0.00174825174825175
IRX4	1	776	0.34215791474242	1	0.00128865979381443
GINS3	1	309	0.342550431624621	1	0.00323624595469256
RP11-53I6.2	2	715	0.342657578108445	1	0.0027972027972028
RAB3IP	3	818	0.342785463890934	1	0.00366748166259169
TAX1BP3	1	560	0.342944590458773	1	0.00178571428571429
EMC6	1	560	0.342944590458773	1	0.00178571428571429
ABCD4	1	663	0.343032737207937	1	0.00150829562594268
SMIM11	1	418	0.343171794243032	1	0.00239234449760766
AP000320.6	1	418	0.343171794243032	1	0.00239234449760766
NFKB2	2	1132	0.344158846346045	1	0.00176678445229682
C12orf60	1	318	0.34416718976743	1	0.00314465408805031
C12orf52	1	575	0.344310736670048	1	0.00173913043478261
CABIN1	1	885	0.344360860091289	1	0.00112994350282486
SCARB1	1	637	0.344395569599203	1	0.00156985871271586
PANK3	2	575	0.344412853911768	1	0.00347826086956522
GCHFR	1	699	0.344911665877685	1	0.00143061516452074
LINC00941	3	790	0.345183235881506	1	0.00379746835443038
RP11-589C21.6	1	375	0.345217305684051	1	0.00266666666666667
PDGFD	1	245	0.345320325367939	1	0.00408163265306122
SLC26A6	1	578	0.345330314968853	1	0.00173010380622837
ZNF525	1	357	0.345334416811493	1	0.00280112044817927
CCNT1	1	433	0.345411375107489	1	0.0023094688221709
EIF4B	1	624	0.345472773651571	1	0.0016025641025641
TSPAN13	2	597	0.345570847683116	1	0.0033500837520938
C21orf58	2	953	0.345602361852802	1	0.00209863588667366
SLC25A1	1	788	0.345677271840066	1	0.00126903553299492
RP11-182I10.3	1	376	0.345928312532199	1	0.00265957446808511
CNOT4	1	450	0.345937667161546	1	0.00222222222222222
