gene	len	ct	mu	sigma	region	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
ZNF276	1849	0	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
FANCA	4693	1	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
SPIRE2	2157	0	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	0.933537593081908	1
TCF25	2489	2	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
MC1R	1153	1	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
TUBB3	3989	1	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
DEF8	1637	1	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
CENPBD1	564	0	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
DBNDD1	1008	1	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
GAS8	1437	0	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
C16orf3	354	0	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
PRDM7	1479	0	219.524182062123	0.0236069799037587	reg2495	1	1	1	1	1	1	1
DOC2B	927	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
RPH3AL	996	3	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
C17orf97	1430	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
FAM101B	435	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
VPS53	2943	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
FAM57A	774	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
GEMIN4	3199	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
GLOD4	1025	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
RNMTL1	1289	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
NXN	1344	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
TIMM22	585	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
ABR	3174	2	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
BHLHA9	708	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
TUSC5	534	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
YWHAE	783	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
CRK	1188	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
MYO1C	3222	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
INPP5K	1347	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
PITPNA	964	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
SLC43A2	1824	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
SCARF1	2493	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
RILP	1206	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
PRPF8	7151	2	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
TLCD2	795	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
WDR81	5888	4	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
SERPINF2	1486	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
SERPINF1	1257	1	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
SMYD4	2419	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
RPA1	1851	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
RTN4RL1	1326	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
DPH1	1479	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
OVCA2	684	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
HIC1	2202	0	180.768862347426	0.0236069799037587	reg2497	1	1	1	1	1	1	1
SMG6	4313	1	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
SRR	1023	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
TSR1	2429	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
SGSM2	3322	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	0.999999999838838	1	1
MNT	1749	1	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
AC006435.1	474	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
METTL16	1689	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
PAFAH1B1	1233	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
CLUH	4047	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
RAP1GAP2	2193	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
OR1D5	939	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
OR1D2	939	0	154.422009078269	0.0236069799037587	reg2498	1	1	1	1	1	1	1
OR1G1	942	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
OR1A2	930	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
OR1A1	930	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	0.999999999999908	1	1
OR3A2	966	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
OR3A1	948	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
OR1E1	945	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
OR3A3	966	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
OR1E2	972	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
SPATA22	1144	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
ASPA	942	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
TRPV3	2396	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
SHPK	3957	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
TRPV1	2623	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
CTNS	1366	2	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
TAX1BP3	375	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
EMC6	333	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
P2RX5	1338	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
ITGAE	3540	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	0.999999999999908	1	1
GSG2	2397	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
C17orf85	1972	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
CAMKK1	1717	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
P2RX1	1200	0	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
ATP2A3	3218	1	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
ZZEF1	8949	2	186.848779405841	0.0236069799037587	reg2499	1	1	1	1	1	1	1
CYB5D2	874	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ANKFY1	3741	1	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
UBE2G1	513	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
SPNS3	1539	1	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
SPNS2	2000	2	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
MYBBP1A	4023	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
GGT6	1500	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
SMTNL2	1386	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ALOX15	2055	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
PELP1	3975	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ARRB2	1329	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
MED11	462	1	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
CXCL16	822	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ZMYND15	2253	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
TM4SF5	594	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
VMO1	643	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
GLTPD2	876	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
PSMB6	720	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	0.999999999988797	1	1
PLD2	2844	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
MINK1	4071	2	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
CHRNE	1482	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
C17orf107	594	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
GP1BA	1959	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
SLC25A11	945	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
RNF167	1129	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
PFN1	684	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ENO3	1305	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
SPAG7	728	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
CAMTA2	3780	1	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
INCA1	711	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
KIF1C	3312	1	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
SLC52A1	1347	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ZFP3	1509	0	136.030129300773	0.0236069799037587	reg2500	1	1	1	1	1	1	1
ZNF232	1497	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
USP6	4348	3	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
ZNF594	2424	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
SCIMP	548	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
RABEP1	2934	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
NUP88	2274	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
RPAIN	726	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
C1QBP	849	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
DHX33	2124	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
DERL2	762	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
MIS12	618	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
NLRP1	4493	2	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	1	1	1
WSCD1	1807	0	155.955505539394	0.0236069799037587	reg2501	1	1	1	1	0.999999999998562	1	1
AIPL1	1354	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	0.999999999999905	1	1
FAM64A	929	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
PITPNM3	2940	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
KIAA0753	2920	1	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
TXNDC17	372	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
MED31	396	1	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
C17orf100	495	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
SLC13A5	1818	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
XAF1	1135	1	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
FBXO39	1329	1	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
TEKT1	1266	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
ALOX12	1992	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
RNASEK	524	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
RNASEK-C17orf49	701	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
C17orf49	579	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
BCL6B	1458	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
SLC16A13	1281	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
SLC16A11	1416	1	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
CLEC10A	1137	0	171.713958506707	0.0236069799037587	reg2502	1	1	1	1	1	1	1
ASGR2	936	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ASGR1	880	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
DLG4	2576	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ACADVL	2241	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
DVL2	2219	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
PHF23	1280	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
GABARAP	363	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
CTDNEP1	736	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ELP5	1143	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
CLDN7	696	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
SLC2A4	1593	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
YBX2	1095	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
EIF5A	651	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
GPS2	1133	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
NEURL4	4689	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ACAP1	2270	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
KCTD11	699	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TMEM95	644	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TNK1	2001	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	0.967166367906158	1
TMEM256-PLSCR3	1074	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TMEM256	351	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
NLGN2	2508	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
SPEM1	930	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
C17orf74	1506	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TMEM102	1527	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
FGF11	678	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
CHRNB1	1581	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ZBTB4	3042	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	0.999999999998795	1	1
SLC35G6	1017	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
POLR2A	5943	3	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TNFSF12	1245	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TNFSF12-TNFSF13	993	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TNFSF13	760	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
SENP3	1725	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
EIF4A1	1446	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
CD68	1094	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
MPDU1	918	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
SOX15	706	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
FXR2	2027	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
SAT2	513	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
SHBG	1209	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ATP1B2	921	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TP53	1378	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
WRAP53	1647	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
EFNB3	1023	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
DNAH2	13999	2	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
KDM6B	5049	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TMEM88	651	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
LSMD1	595	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	0.999999999998795	1	1
CYB5D1	687	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
CHD3	6448	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
KCNAB3	1215	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
TRAPPC1	438	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
CNTROB	2781	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
GUCY2D	3312	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ALOX15B	2031	1	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ALOX12B	2106	0	131.283009751374	0.0236069799037587	reg2503	1	1	1	1	1	1	1
ALOXE3	2687	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
HES7	711	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
PER1	4381	2	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	0.999999999999403	1	1
VAMP2	367	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
TMEM107	509	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
C17orf59	1074	1	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
AURKB	1084	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	0.999999999999403	1	1
CTC1	3654	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
PFAS	4114	1	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
RANGRF	653	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
SLC25A35	1062	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
ARHGEF15	2526	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
ODF4	774	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
AC135178.1	414	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
KRBA2	1479	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
RPL26	494	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
RNF222	663	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
NDEL1	1573	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
MYH10	6042	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
CCDC42	951	1	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
SPDYE4	718	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
MFSD6L	1761	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
PIK3R6	2262	0	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
PIK3R5	2647	1	149.898289720554	0.0236069799037587	reg2504	1	1	1	1	1	1	1
NTN1	2006	1	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
STX8	711	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
WDR16	1963	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
USP43	3482	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
DHRS7C	939	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
GLP2R	1662	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
RCVRN	603	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
GAS7	1530	0	126.623196936903	0.0236069799037587	reg2505	1	1	1	1	1	1	1
AC000003.2	372	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
MYH13	5817	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	0.999999999999999	1	1
MYH8	5814	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
MYH4	5820	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
MYH1	5820	1	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
MYH2	5826	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
MYH3	5823	1	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
SCO1	906	1	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
TMEM220	607	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
ADPRM	1029	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
PIRT	414	0	157.784810152016	0.0236069799037587	reg2506	1	1	1	1	1	1	1
SHISA6	1682	0	143.656314379406	0.0236069799037587	reg2507	1	1	1	1	1	1	1
DNAH9	13644	4	143.656314379406	0.0236069799037587	reg2507	1	1	1	1	1	1	1
ZNF18	1650	0	143.656314379406	0.0236069799037587	reg2507	1	1	1	1	1	1	1
MAP2K4	1233	0	143.656314379406	0.0236069799037587	reg2507	1	1	1	1	1	1	1
MYOCD	2961	1	146.898287546393	0.0236069799037587	reg2508	1	1	1	1	1	1	1
AC005358.1	2055	0	146.898287546393	0.0236069799037587	reg2508	1	1	1	1	1	1	1
ARHGAP44	2509	0	146.898287546393	0.0236069799037587	reg2508	1	1	1	1	1	1	1
ELAC2	2490	1	146.898287546393	0.0236069799037587	reg2508	1	1	1	1	0.999999999999996	1	1
HS3ST3A1	1221	1	154.016237573254	0.0236069799037587	reg2509	1	1	1	1	1	1	1
COX10	1349	0	155.422224266069	0.0236069799037587	reg2510	1	1	1	1	1	1	1
CDRT15	567	0	155.422224266069	0.0236069799037587	reg2510	1	1	1	1	1	1	1
HS3ST3B1	1173	0	155.422224266069	0.0236069799037587	reg2510	1	1	1	1	1	1	1
PMP22	762	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
TEKT3	1473	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
CDRT4	456	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
TVP23C	1098	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
TVP23C-CDRT4	495	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
CDRT1	3220	2	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
TRIM16	1903	2	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
TBC1D26	840	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
ADORA2B	999	2	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
ZSWIM7	468	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
TTC19	1567	0	195.964519392876	0.0236069799037587	reg2511	1	1	1	1	1	1	1
NCOR1	7723	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
PIGL	931	1	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
CENPV	866	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
UBB	690	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
TRPV2	2398	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
FAM211A	1035	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
ZNF287	2286	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
ZNF624	2598	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
CCDC144A	4599	2	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
TNFRSF13B	994	0	185.151175916246	0.0236069799037587	reg2512	1	1	1	1	1	1	1
MPRIP	7244	1	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	0.999999998751062	1	1
PLD6	759	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
FLCN	1898	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
COPS3	1365	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
NT5M	687	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
MED9	466	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
RASD1	846	1	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
PEMT	745	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
RAI1	6095	1	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
SREBF1	3725	1	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
TOM1L2	1681	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
LRRC48	1682	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
ATPAF2	870	0	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
GID4	1231	1	144.880907338141	0.0236069799037587	reg2513	1	1	1	1	1	1	1
DRG2	1164	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
MYO15A	10645	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
ALKBH5	1185	1	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
LLGL1	3195	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
FLII	3985	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
MIEF2	1646	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
TOP3A	3006	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
SMCR8	2814	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	0.999999546025316	1	1
SHMT1	1452	0	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
EVPLL	906	2	249.490250588133	0.0236069799037587	reg2514	1	1	1	1	1	1	1
