chr	start	stops	name	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
chr17	38766500	38767200	DRM:KRT13(;)	1	0.158777855922185	1	1	1	1	1
chr17	38766500	38767200	DRM:KRT15(PPI;)	1	0.158777855922185	1	1	1	1	1
chr17	38766500	38767200	DRM:KRT31(;)	1	0.158777855922185	1	1	1	1	1
chr17	3876800	3878400	DRM:CXCL16(;)	0.0494191188468965	0.202235270587601	0.0321058066565524	0.0801779066583271	1	1	1
chr17	3876800	3878400	DRM:ENO3(;)	0.0494191188468965	0.202235270587601	0.0321058066565524	0.0801779066583271	1	1	1
chr17	3876800	3878400	DRM:GLTPD2(;)	0.0494191188468965	0.202235270587601	0.0321058066565524	0.0801779066583271	1	1	1
chr17	3876800	3878400	DRM:TM4SF5(;)	0.0494191188468965	0.202235270587601	0.0321058066565524	0.0801779066583271	1	1	1
chr17	38770600	38771200	DRM:GSDMA(;)	1	1	1	1	1	1	1
chr17	38770600	38771200	DRM:KRT13(;)	1	1	1	1	1	1	1
chr17	38770600	38771200	DRM:KRT14(;)	1	1	1	1	1	1	1
chr17	38770600	38771200	DRM:KRT15(PPI;)	1	1	1	1	1	1	1
chr17	38770600	38771200	DRM:KRT16(;)	1	1	1	1	1	1	1
chr17	38770600	38771200	DRM:KRT31(;)	1	1	1	1	1	1	1
chr17	38770600	38771200	DRM:TNS4(;)	1	1	1	1	1	1	1
chr17	39002800	39003700	DRM:CCR7(;REG)	1	0.607674249630556	1	1	1	1	1
chr17	39002800	39003700	DRM:IKZF3(;REG)	1	0.607674249630556	1	1	1	1	1
chr17	39004200	39007100	DRM:CCR7(;REG)	1	0.801052072533079	1	0.582516233156951	0.0993461961705425	1	1
chr17	39004200	39007100	DRM:IKZF3(;REG)	1	0.801052072533079	1	0.582516233156951	0.0993461961705425	1	1
chr17	39694900	39695800	DRM:KRTAP2-1(;)	1	0.242040721490619	1	0.239239502265674	1	1	0.138976445516235
chr17	39809400	39812800	DRM:KRT17(;)	0.557438868604869	0.472110842394257	1	1	1	0.0172527425474281	1
chr17	39818700	39819300	DRM:KRT15(PPI;)	0.134580159265805	1	1	0.166839520484894	1	1	1
chr17	39819700	39819800	DRM:KRT14(;)	1	1	1	1	1	1	1
chr17	39821200	39821300	DRM:KRT15(PPI;)	1	1	0.0274079747220256	1	1	1	1
chr17	39825700	39827100	DRM:KRT13(;)	1	0.428163232691692	1	1	1	1	1
chr17	39825700	39827100	DRM:KRT15(PPI;)	1	0.428163232691692	1	1	1	1	1
chr17	39825700	39827100	DRM:KRT16(;)	1	0.428163232691692	1	1	1	1	1
chr17	39825700	39827100	DRM:KRT17(;)	1	0.428163232691692	1	1	1	1	1
chr17	39825700	39827100	DRM:KRT31(;)	1	0.428163232691692	1	1	1	1	1
chr17	39829300	39829800	DRM:KRT23(;)	1	1	1	1	1	1	1
chr17	40093600	40096900	DRM:AOC3(;)	0.149734641727998	0.866631680523555	0.416109884331997	0.00266074541312343	1	1	1
chr17	40093600	40096900	DRM:G6PC(;REG)	0.149734641727998	0.866631680523555	0.416109884331997	0.00266074541312343	1	1	1
chr17	40098000	40098300	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	40141400	40142700	DRM:STAT5A(PPI;)	1	0.752145266041207	0.019818521691259	0.192107190652797	1	1	1
chr17	40141400	40142700	DRM:STAT5B(PPI;)	1	0.752145266041207	0.019818521691259	0.192107190652797	1	1	1
chr17	40147900	40149200	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40147900	40149200	DRM:KRT13(;)	1	1	1	1	1	1	1
chr17	40147900	40149200	DRM:KRT14(;)	1	1	1	1	1	1	1
chr17	40147900	40149200	DRM:KRT16(;)	1	1	1	1	1	1	1
chr17	40147900	40149200	DRM:KRT31(;)	1	1	1	1	1	1	1
chr17	40154500	40155900	DRM:STAT5A(PPI;)	1	0.777211795485813	1	1	1	1	0.182241700754312
chr17	40154500	40155900	DRM:STAT5B(PPI;)	1	0.777211795485813	1	1	1	1	0.182241700754312
chr17	40230500	40231200	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	40231700	40231800	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	40239100	40241100	DRM:STAT5A(PPI;)	0.0654542590560658	0.632642848300067	1	1	1	1	1
chr17	40239100	40241100	DRM:STAT5B(PPI;)	0.0654542590560658	0.632642848300067	1	1	1	1	1
chr17	40243000	40243400	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	40294400	40294800	DRM:RAMP2(;)	1	1	1	1	1	1	1
chr17	40311700	40312100	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	40311700	40312100	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	40311700	40312100	DRM:STAT5B(PPI;)	1	1	1	1	1	1	1
chr17	40313300	40314000	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	40313300	40314000	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	40315900	40316500	DRM:ACLY(;)	1	0.475785709453364	1	1	1	1	1
chr17	40315900	40316500	DRM:BRCA1(PPI;REG)	1	0.475785709453364	1	1	1	1	1
chr17	40315900	40316500	DRM:STAT5A(PPI;)	1	0.475785709453364	1	1	1	1	1
chr17	40583800	40584300	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	40583800	40584300	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	40583800	40584300	DRM:STAT5B(PPI;)	1	1	1	1	1	1	1
chr17	40592900	40594600	DRM:BRCA1(PPI;REG)	1	0.545591348817466	1	0.243235449632738	1	1	0.216650436143534
chr17	40592900	40594600	DRM:STAT5A(PPI;)	1	0.545591348817466	1	0.243235449632738	1	1	0.216650436143534
chr17	40615200	40616500	DRM:BRCA1(PPI;REG)	0.0304328979371207	0.752145266041207	0.191337017944301	1	1	1	1
chr17	40620100	40620200	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	40636300	40637000	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	40664500	40665100	DRM:DHX58(;)	1	1	1	1	1	1	1
chr17	40668000	40669000	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	40668000	40669000	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	40679100	40680400	DRM:STAT5A(PPI;)	0.234897774614183	0.168120171856657	1	0.192107190652797	1	1	1
chr17	40681800	40684600	DRM:BRCA1(PPI;REG)	1	0.357678334550221	0.0116854444736447	0.0795977587260542	1	1	0.330635087258704
chr17	40681800	40684600	DRM:STAT5A(PPI;)	1	0.357678334550221	0.0116854444736447	0.0795977587260542	1	1	0.330635087258704
chr17	40696400	40697600	DRM:BRCA1(PPI;REG)	0.219004595825822	0.724231848803484	0.0170727241661547	1	1	1	1
chr17	40696400	40697600	DRM:STAT5A(PPI;)	0.219004595825822	0.724231848803484	0.0170727241661547	1	1	1	1
chr17	40696400	40697600	DRM:STAT5B(PPI;)	0.219004595825822	0.724231848803484	0.0170727241661547	1	1	1	1
chr17	40697900	40698000	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	40697900	40698000	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	40708100	40708700	DRM:BRCA1(PPI;REG)	0.116356179080211	1	1	1	1	1	1
chr17	40708100	40708700	DRM:STAT5A(PPI;)	0.116356179080211	1	1	1	1	1	1
chr17	40754700	40754900	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40754700	40754900	DRM:KRT16(;)	1	1	1	1	1	1	1
chr17	40754700	40754900	DRM:KRT17(;)	1	1	1	1	1	1	1
chr17	40755300	40755700	DRM:CCR10(;)	1	1	1	1	1	1	1
chr17	40755300	40755700	DRM:DHX58(;)	1	1	1	1	1	1	1
chr17	40755300	40755700	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40755300	40755700	DRM:KRT16(;)	1	1	1	1	1	1	1
chr17	40755300	40755700	DRM:KRT17(;)	1	1	1	1	1	1	1
chr17	40756400	40756900	DRM:CCR10(;)	1	1	1	1	1	1	1
chr17	40756400	40756900	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40757500	40758500	DRM:CCR10(;)	1	0.293277447915985	1	1	1	1	1
chr17	40757500	40758500	DRM:DHX58(;)	1	0.293277447915985	1	1	1	1	1
chr17	40757500	40758500	DRM:JUP(PPI;REG)	1	0.293277447915985	1	1	1	1	1
chr17	40758800	40759500	DRM:CCR10(;)	1	1	1	1	1	1	1
chr17	40758800	40759500	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40769600	40771900	DRM:DHX58(;)	0.376879422555926	0.705901448702738	1	1	1	1	1
chr17	40769600	40771900	DRM:JUP(PPI;REG)	0.376879422555926	0.705901448702738	1	1	1	1	1
chr17	40769600	40771900	DRM:KRT17(;)	0.376879422555926	0.705901448702738	1	1	1	1	1
chr17	40778300	40778900	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	40778300	40778900	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	40802000	40802200	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	40802000	40802200	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	40802000	40802200	DRM:RAMP2(;)	1	1	1	1	1	1	1
chr17	40850500	40852100	DRM:AOC3(;)	1	0.250438956133789	1	1	1	1	1
chr17	40850500	40852100	DRM:ETV4(;REG)	1	0.250438956133789	1	1	1	1	1
chr17	40850500	40852100	DRM:G6PC(;REG)	1	0.250438956133789	1	1	1	1	1
chr17	40852300	40853000	DRM:AOC3(;)	1	0.529121153196437	1	1	1	1	1
chr17	40852300	40853000	DRM:ETV4(;REG)	1	0.529121153196437	1	1	1	1	1
chr17	40852300	40853000	DRM:G6PC(;REG)	1	0.529121153196437	1	1	1	1	1
chr17	40854000	40854800	DRM:DHX58(;)	1	1	1	1	1	1	1
chr17	40854000	40854800	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40856100	40856200	DRM:DHX58(;)	1	1	1	1	1	1	1
chr17	40856100	40856200	DRM:JUP(PPI;REG)	1	1	1	1	1	1	1
chr17	40895400	40897700	DRM:PSMC3IP(;)	1	0.00454351042191305	1	1	1	1	1
chr17	40900300	40902400	DRM:BRCA1(PPI;REG)	1	0.894093429363364	1	1	1	1	1
chr17	40900300	40902400	DRM:STAT5A(PPI;)	1	0.894093429363364	1	1	1	1	1
chr17	40919800	40920300	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	40919800	40920300	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	40919800	40920300	DRM:RAMP2(;)	1	1	1	1	1	1	1
chr17	40941800	40943200	DRM:BRCA1(PPI;REG)	1	0.00107370437840339	1	1	1	1	1
chr17	40941800	40943200	DRM:STAT5A(PPI;)	1	0.00107370437840339	1	1	1	1	1
chr17	40948500	40951300	DRM:BRCA1(PPI;REG)	0.115193587967623	0.949420366729433	1	0.0795977587260542	1	1	0.330635087258704
chr17	40948500	40951300	DRM:STAT5A(PPI;)	0.115193587967623	0.949420366729433	1	0.0795977587260542	1	1	0.330635087258704
chr17	40954700	40956100	DRM:BRCA1(PPI;REG)	0.250463041277604	0.777211795485813	1	1	1	1	1
chr17	40954700	40956100	DRM:STAT5A(PPI;)	0.250463041277604	0.777211795485813	1	1	1	1	1
chr17	40956700	40957500	DRM:BRCA1(PPI;REG)	1	0.214371485510924	1	1	1	1	1
chr17	40956700	40957500	DRM:STAT5A(PPI;)	1	0.214371485510924	1	1	1	1	1
chr17	40956700	40957500	DRM:STAT5B(PPI;)	1	0.214371485510924	1	1	1	1	1
chr17	40970800	40971000	DRM:FKBP10(;)	1	0.194005048712963	1	1	1	1	1
chr17	40970800	40971000	DRM:RND2(;)	1	0.194005048712963	1	1	1	1	1
chr17	40970800	40971000	DRM:STAT5B(PPI;)	1	0.194005048712963	1	1	1	1	1
chr17	40972000	40972300	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	41002900	41003600	DRM:BRCA1(PPI;REG)	1	0.529121153196437	0.108118754074883	1	1	1	1
chr17	41002900	41003600	DRM:STAT5A(PPI;)	1	0.529121153196437	0.108118754074883	1	1	1	1
chr17	41004400	41008300	DRM:BRCA1(PPI;REG)	0.550765219038726	0.919053015245856	1	0.4706494965547	1	1	0.42770116882301
chr17	41004400	41008300	DRM:STAT5A(PPI;)	0.550765219038726	0.919053015245856	1	0.4706494965547	1	1	0.42770116882301
chr17	41004400	41008300	DRM:STAT5B(PPI;)	0.550765219038726	0.919053015245856	1	0.4706494965547	1	1	0.42770116882301
chr17	41070600	41070700	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41070900	41071600	DRM:BRCA1(PPI;REG)	1	0.529121153196437	1	1	1	1	1
chr17	41070900	41071600	DRM:STAT5A(PPI;)	1	0.529121153196437	1	1	1	1	1
chr17	41071800	41073400	DRM:BRCA1(PPI;REG)	1	0.513471523782043	0.229954024132952	1	1	1	1
chr17	41071800	41073400	DRM:STAT5A(PPI;)	1	0.513471523782043	0.229954024132952	1	1	1	1
chr17	41085000	41085400	DRM:BRCA1(PPI;REG)	1	0.070551986987672	1	1	1	1	1
chr17	41085000	41085400	DRM:STAT5A(PPI;)	1	0.070551986987672	1	1	1	1	1
chr17	41085000	41085400	DRM:STAT5B(PPI;)	1	0.070551986987672	1	1	1	1	1
chr17	41089600	41090200	DRM:STAT3(PPI;REG)	1	0.0284868025995739	1	1	1	1	1
chr17	41090400	41090500	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41090400	41090500	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	41090400	41090500	DRM:STAT5B(PPI;)	1	1	1	1	1	1	1
chr17	41181500	41182500	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41181500	41182500	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	41181500	41182500	DRM:STAT5B(PPI;)	1	1	1	1	1	1	1
chr17	41183800	41183900	DRM:VAT1(;)	1	1	1	1	1	1	1
chr17	41185400	41186300	DRM:CCR10(;)	1	0.253775787160625	1	1	1	1	0.121417163591954
chr17	41185400	41186300	DRM:VAT1(;)	1	0.253775787160625	1	1	1	1	0.121417163591954
chr17	41326800	41329800	DRM:BRCA1(PPI;REG)	1	0.829836434100621	0.386928379464306	0.387580039499111	1	1	1
chr17	41326800	41329800	DRM:STAT5A(PPI;)	1	0.829836434100621	0.386928379464306	0.387580039499111	1	1	1
chr17	41326800	41329800	DRM:STAT5B(PPI;)	1	0.829836434100621	0.386928379464306	0.387580039499111	1	1	1
chr17	41396300	41396400	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41396300	41396400	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	41401600	41402300	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41401600	41402300	DRM:SLC4A1(;)	1	1	1	1	1	1	1
chr17	41401600	41402300	DRM:STAT5A(PPI;)	1	1	1	1	1	1	1
chr17	41410500	41412700	DRM:BRCA1(PPI;REG)	0.363973555722682	0.904731331890373	1	0.302499982413373	1	1	1
chr17	41410500	41412700	DRM:SLC4A1(;)	0.363973555722682	0.904731331890373	1	0.302499982413373	1	1	1
chr17	41410500	41412700	DRM:STAT5A(PPI;)	0.363973555722682	0.904731331890373	1	0.302499982413373	1	1	1
chr17	41428100	41428800	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	41428100	41428800	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	41454400	41455100	DRM:BRCA1(PPI;REG)	1	1	0.108118754074883	1	1	1	1
chr17	41454400	41455100	DRM:STAT5A(PPI;)	1	1	0.108118754074883	1	1	1	1
chr17	41461300	41463500	DRM:BRCA1(PPI;REG)	1	1	0.30168331117294	1	1	1	1
chr17	41461300	41463500	DRM:SLC4A1(;)	1	1	0.30168331117294	1	1	1	1
chr17	41481100	41481700	DRM:AOC3(;)	1	1	1	1	1	1	1
chr17	41481100	41481700	DRM:G6PC(;REG)	1	1	1	1	1	1	1
chr17	41481100	41481700	DRM:RAMP2(;)	1	1	1	1	1	1	1
chr17	41501100	41501600	DRM:BRCA1(PPI;REG)	1	1	1	0.12946463489651	1	1	1
chr17	41504700	41505500	DRM:BRCA1(PPI;REG)	1	1	0.148450748023023	1	1	1	1
chr17	41506100	41506200	DRM:RND2(;)	1	1	1	1	1	1	1
chr17	41506100	41506200	DRM:WNK4(;)	1	1	1	1	1	1	1
chr17	41506600	41507400	DRM:VAT1(;)	1	1	1	1	1	1	1
chr17	41508500	41508700	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41517700	41517800	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41526000	41527800	DRM:BRCA1(PPI;REG)	1	0.838159417012483	0.0519923452897745	1	1	1	1
chr17	41526000	41527800	DRM:SLC4A1(;)	1	0.838159417012483	0.0519923452897745	1	1	1	1
chr17	4152700	4153700	DRM:CXCL16(;)	0.162370440855017	0.642684646949046	1	1	1	1	1
chr17	4152700	4153700	DRM:ENO3(;)	0.162370440855017	0.642684646949046	1	1	1	1	1
chr17	4152700	4153700	DRM:GLTPD2(;)	0.162370440855017	0.642684646949046	1	1	1	1	1
chr17	4152700	4153700	DRM:TM4SF5(;)	0.162370440855017	0.642684646949046	1	1	1	1	1
chr17	41541700	41542200	DRM:BRCA1(PPI;REG)	1	1	1	0.12946463489651	1	1	1
chr17	41542400	41543500	DRM:BRCA1(PPI;REG)	1	0.308641526904055	0.198186686816176	1	0.0243467207554186	1	1
chr17	41542400	41543500	DRM:SLC4A1(;)	1	0.308641526904055	0.198186686816176	1	0.0243467207554186	1	1
chr17	41602800	41609700	DRM:BRCA1(PPI;REG)	0.750398633698776	0.967830464789373	0.402681477800529	1	1	1	1
chr17	41616400	41616500	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41616700	41617700	DRM:BRCA1(PPI;REG)	1	0.63767483032106	0.18194345197537	1	1	1	0.132049667357107
chr17	41619000	41625400	DRM:BRCA1(PPI;REG)	0.372223592627117	0.771603412438205	0.367716211539392	1	1	1	1
chr17	41629000	41629200	DRM:BRCA1(PPI;REG)	1	0.184327519163757	1	1	1	1	1
chr17	41629400	41630500	DRM:BRCA1(PPI;REG)	1	1	0.0213182308543737	1	1	1	1
chr17	41629400	41630500	DRM:SLC4A1(;)	1	1	0.0213182308543737	1	1	1	1
chr17	41630800	41632600	DRM:BRCA1(PPI;REG)	1	0.838159417012483	1	1	1	1	1
chr17	41635500	41636000	DRM:BRCA1(PPI;REG)	0.0965134421446765	0.398722102060176	1	1	1	1	1
chr17	41636200	41638200	DRM:BRCA1(PPI;REG)	1	0.867579018691718	1	0.423806922324941	1	1	1
chr17	41636200	41638200	DRM:FZD2(PPI;)	1	0.867579018691718	1	0.423806922324941	1	1	1
chr17	41636200	41638200	DRM:RND2(;)	1	0.867579018691718	1	0.423806922324941	1	1	1
chr17	41636200	41638200	DRM:SLC4A1(;)	1	0.867579018691718	1	0.423806922324941	1	1	1
chr17	41641700	41641900	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41649700	41652800	DRM:BRCA1(PPI;REG)	1	0.819761602124797	0.462581124287064	0.213989950329039	1	1	1
chr17	41649700	41652800	DRM:SLC4A1(;)	1	0.819761602124797	0.462581124287064	0.213989950329039	1	1	1
chr17	41658600	41659500	DRM:BRCA1(PPI;REG)	1	0.599116298368811	1	1	1	1	1
chr17	41658600	41659500	DRM:G6PC(;REG)	1	0.599116298368811	1	1	1	1	1
chr17	41658600	41659500	DRM:RAMP2(;)	1	0.599116298368811	1	1	1	1	1
chr17	41659800	41659900	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41660500	41663100	DRM:BRCA1(PPI;REG)	1	0.738860790757576	1	0.510818562323769	1	1	1
chr17	41660500	41663100	DRM:FZD2(PPI;)	1	0.738860790757576	1	0.510818562323769	1	1	1
chr17	41665600	41666700	DRM:BRCA1(PPI;REG)	1	0.67249630424646	1	0.262359890422724	1	1	1
chr17	41705300	41706000	DRM:BRCA1(PPI;REG)	0.132422849505669	0.00635736939186624	1	1	1	1	1
chr17	41705300	41706000	DRM:FZD2(PPI;)	0.132422849505669	0.00635736939186624	1	1	1	1	1
chr17	41705300	41706000	DRM:SLC4A1(;)	0.132422849505669	0.00635736939186624	1	1	1	1	1
chr17	41709800	41711100	DRM:BRCA1(PPI;REG)	1	0.732351915420495	0.229700785254016	0.301864713818814	1	1	1
chr17	41709800	41711100	DRM:SLC4A1(;)	1	0.732351915420495	0.229700785254016	0.301864713818814	1	1	1
chr17	41711600	41712700	DRM:BRCA1(PPI;REG)	0.19996081530656	0.0061810258545073	1	1	1	1	1
chr17	41711600	41712700	DRM:RND2(;)	0.19996081530656	0.0061810258545073	1	1	1	1	1
chr17	41736600	41736700	DRM:CCR10(;)	1	1	1	1	1	1	1
chr17	41737000	41740900	DRM:CCR10(;)	1	0.052686157982885	1	0.294468780968037	1	1	0.0195752387095395
chr17	41742200	41743800	DRM:BRCA1(PPI;REG)	1	0.802136169124744	1	1	1	1	1
chr17	41742200	41743800	DRM:SLC4A1(;)	1	0.802136169124744	1	1	1	1	1
chr17	41744200	41744500	DRM:BRCA1(PPI;REG)	1	1	1	1	1	0.000888740767427919	1
chr17	41744200	41744500	DRM:FZD2(PPI;)	1	1	1	1	1	0.000888740767427919	1
chr17	41744900	41746000	DRM:BRCA1(PPI;REG)	1	0.308641526904055	1	1	1	1	0.0111858990731361
chr17	41744900	41746000	DRM:SLC4A1(;)	1	0.308641526904055	1	1	1	1	0.0111858990731361
chr17	41752500	41754800	DRM:BRCA1(PPI;REG)	1	1	1	0.136003450858143	0.0502208244357335	1	1
chr17	41752500	41754800	DRM:FZD2(PPI;)	1	1	1	0.136003450858143	0.0502208244357335	1	1
chr17	41757400	41757600	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41757400	41757600	DRM:SLC4A1(;)	1	1	1	1	1	1	1
chr17	41761800	41762100	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41762300	41762900	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41762300	41762900	DRM:SLC4A1(;)	1	1	1	1	1	1	1
chr17	41768000	41768900	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41768000	41768900	DRM:FZD2(PPI;)	1	1	1	1	1	1	1
chr17	41768000	41768900	DRM:SLC4A1(;)	1	1	1	1	1	1	1
chr17	41811400	41811600	DRM:RAMP2(;)	1	1	1	1	1	1	1
chr17	41849000	41851000	DRM:BRCA1(PPI;REG)	0.0636993487054677	0.333831070077626	0.330458736139077	0.423806922324941	0.000989554204508816	1	1
chr17	41849000	41851000	DRM:SLC4A1(;)	0.0636993487054677	0.333831070077626	0.330458736139077	0.423806922324941	0.000989554204508816	1	1
chr17	41857700	41858100	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	41862100	41862400	DRM:RAMP2(;)	1	1	1	1	1	1	1
chr17	42008200	42009000	DRM:BRCA1(PPI;REG)	0.149831314913491	1	1	1	1	1	1
chr17	42029300	42031400	DRM:VAT1(;)	1	1	1	1	1	1	1
chr17	42036200	42036800	DRM:VAT1(;)	1	1	1	1	1	1	1
chr17	42047900	42048300	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	42049800	42050600	DRM:BRCA1(PPI;REG)	1	1	1	1	0.0177670449208486	1	1
chr17	42054400	42054600	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	42054400	42054600	DRM:FZD2(PPI;)	1	1	1	1	1	1	1
chr17	42078400	42080800	DRM:BRCA1(PPI;REG)	1	0.698508442675487	1	1	1	1	0.287587233325679
chr17	42078400	42080800	DRM:SLC4A1(;)	1	0.698508442675487	1	1	1	1	0.287587233325679
chr17	42081000	42081200	DRM:BRCA1(PPI;REG)	1	0.0182838141221554	1	1	1	1	1
chr17	42081000	42081200	DRM:SLC4A1(;)	1	0.0182838141221554	1	1	1	1	1
chr17	42095400	42095700	DRM:ETV4(;REG)	1	0.263231713142684	1	1	1	1	1
chr17	4210200	4211300	DRM:C17orf87(;)	1	0.677469770375767	1	1	1	1	1
chr17	4210200	4211300	DRM:CAMKK1(PPI;)	1	0.677469770375767	1	1	1	1	1
chr17	4210200	4211300	DRM:ENO3(;)	1	0.677469770375767	1	1	1	1	1
chr17	42153700	42155200	DRM:BRCA1(PPI;REG)	1	0.45083215864242	1	1	1	1	1
chr17	42153700	42155200	DRM:FZD2(PPI;)	1	0.45083215864242	1	1	1	1	1
chr17	42159500	42160300	DRM:VAT1(;)	1	1	1	1	1	1	1
chr17	42178800	42181100	DRM:BRCA1(PPI;REG)	0.372284936002417	0.211188146330011	1	0.469143295922499	1	1	0.277489116361754
chr17	42203800	42204100	DRM:BRCA1(PPI;REG)	1	1	1	0.0798828019620985	1	1	1
chr17	42204300	42205100	DRM:BRCA1(PPI;REG)	1	0.556415914477215	0.148450748023023	0.198741260979464	1	1	1
chr17	42205900	42206100	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	42207800	42208600	DRM:BRCA1(PPI;REG)	1	1	1	0.198741260979464	1	1	1
chr17	42207800	42208600	DRM:SLC4A1(;)	1	1	1	0.198741260979464	1	1	1
chr17	42210500	42212500	DRM:BRCA1(PPI;REG)	1	0.867579018691718	0.330458736139077	1	1	1	1
chr17	42230100	42230300	DRM:GRN(;)	1	1	1	1	1	1	1
chr17	42236700	42237700	DRM:ETV4(;REG)	0.183593070504548	0.63767483032106	0.18194345197537	1	1	1	1
chr17	42245500	42246300	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	42247400	42248700	DRM:BRCA1(PPI;REG)	1	1	1	1	1	1	1
chr17	42247400	42248700	DRM:SLC4A1(;)	1	1	1	1	1	1	1
chr17	42259100	42259400	DRM:BRCA1(PPI;REG)	0.0590957891620531	0.263231713142684	1	1	1	1	1
chr17	423700	424100	DRM:YWHAE(PPI;)	0.0674405598485102	1	1	1	1	1	1
chr17	42544400	42544600	DRM:SH3D20(;)	1	1	1	1	1	1	1
chr17	42584200	42584700	DRM:SLC4A1(;)	1	0.398722102060176	1	1	1	1	0.0684166160806942
chr17	42600400	42601300	DRM:SLC4A1(;)	1	1	1	1	1	1	1
chr17	42610800	42611700	DRM:SH3D20(;)	1	0.23409016876543	1	1	1	1	1
chr17	42616900	42618000	DRM:FMNL1(;)	1	0.67249630424646	1	1	1	1	0.14423276271304
chr17	42616900	42618000	DRM:SH3D20(;)	1	0.67249630424646	1	1	1	1	0.14423276271304
chr17	42619000	42620000	DRM:FMNL1(;)	1	1	1	1	1	1	1
chr17	4262800	4263100	DRM:C17orf87(;)	1	1	1	1	1	1	1
chr17	4263700	4263800	DRM:C17orf87(;)	1	1	1	1	1	1	1
chr17	4265500	4266400	DRM:C17orf87(;)	1	0.604112709806089	1	1	1	1	1
chr17	4266900	4267000	DRM:C17orf87(;)	1	1	1	1	1	1	1
chr17	42685500	42687000	DRM:SLC4A1(;)	0.262172600536632	1	1	1	1	1	1
chr17	42858800	42860400	DRM:SLC4A1(;)	0.276943964793222	0.802136169124744	0.274638467553079	0.35708620528918	1	1	0.202574246248506
chr17	42920000	42920700	DRM:FMNL1(;)	0.132422849505669	1	0.131187305200431	1	1	1	1
chr17	42920000	42920700	DRM:SH3D20(;)	0.132422849505669	1	0.131187305200431	1	1	1	1
chr17	42993100	42994600	DRM:SLC4A1(;)	1	1	1	1	1	1	1
